  \phi      E(\phi)
0.0000  -0.94015597
0.0317  -0.87240586
0.0635  -0.88915843
0.0952  -1.00000000
0.1269  -1.00000000
0.1587  -0.86112574
0.1904  -1.00000000
0.2221  -1.00000000
0.2539  -1.00000000
0.2856  -1.00000000
0.3173  -0.71660370
0.3491  -0.74530117
0.3808  -1.00000000
0.4125  -0.79978720
0.4443  -0.66971719
0.4760  -0.79975474
0.5077  -0.89029597
0.5395  -0.87264153
0.5712  -0.90356866
0.6029  -0.89123554
0.6347  -0.72555515
0.6664  -1.00000000
0.6981  -0.48377561
0.7299  -0.57669960
0.7616  -1.00000000
0.7933  -0.32989210
0.8251  -0.18444221
0.8568  -0.20350525
0.8885  -0.28941682
0.9203  -0.47646220
0.9520  -0.51303812
0.9837  -0.46291035
1.0155  -0.10753500
1.0472  -0.58133602
1.0789  -0.41298425
1.1107  -0.30748979
1.1424  -0.44226338
1.1741  -0.20742029
1.2059  -0.12026298
1.2376  -0.07033746
1.2693  -0.06328558
1.3011  -0.23692484
1.3328   0.12533269
1.3645  -0.05816833
1.3963  -0.03730623
1.4280  -0.29285092
1.4597   0.33667267
1.4915  -0.02084358
1.5232   0.39622877
1.5549   0.32008724
1.5867   0.23394234
1.6184   0.30120357
1.6501   0.29882892
1.6819   0.29760925
1.7136   0.21339928
1.7453   0.23902991
1.7771   0.56537428
1.8088   0.59536474
1.8405   0.34590305
1.8723   0.47843553
1.9040   0.60841468
1.9357   0.39304383
1.9675   0.53227969
1.9992   0.62868090
2.0309   0.75700414
2.0627   0.91012178
2.0944   0.57249024
2.1261   0.70098492
2.1579   0.84919209
2.1896   0.74908042
2.2213   0.86198750
2.2531   0.48616918
2.2848   0.85201281
2.3165   0.71851262
2.3483   0.65620221
2.3800   0.75421413
2.4117   0.74421795
2.4435   0.94272548
2.4752   0.94291968
2.5069   0.95572565
2.5387   0.91755796
2.5704   0.89189944
2.6021   0.90620401
2.6339   1.00000000
2.6656   0.89533811
2.6973   0.95708020
2.7291   0.92423624
2.7608   1.00000000
2.7925   0.92791587
2.8243   1.00000000
2.8560   1.00000000
2.8877   0.95290631
2.9195   1.00000000
2.9512   0.93762254
2.9829   0.92004247
3.0147   0.93181285
3.0464   0.96437154
3.0781   1.00000000
3.1099   1.00000000
3.1416   0.96156625
