  \phi      E(\phi)
0.0000  -0.88354386
0.0317  -1.00000000
0.0635  -0.88300977
0.0952  -1.00000000
0.1269  -1.00000000
0.1587  -0.89723152
0.1904  -1.00000000
0.2221  -1.00000000
0.2539  -0.90930775
0.2856  -0.82961304
0.3173  -0.77495173
0.3491  -1.00000000
0.3808  -0.77511609
0.4125  -0.81232913
0.4443  -1.00000000
0.4760  -0.86671064
0.5077  -1.00000000
0.5395  -0.65602879
0.5712  -0.80537834
0.6029  -0.87757815
0.6347  -0.86999971
0.6664  -0.77851222
0.6981  -0.75445013
0.7299  -0.42477960
0.7616  -0.54784864
0.7933  -0.50853093
0.8251  -0.53915578
0.8568  -0.32440369
0.8885  -0.67784915
0.9203  -0.75170236
0.9520  -0.09546946
0.9837  -0.32260695
1.0155  -0.04457993
1.0472  -0.09946939
1.0789  -0.18446394
1.1107  -0.16488330
1.1424  -0.03979657
1.1741   0.21600539
1.2059   0.10307394
1.2376   0.10655611
1.2693   0.02495771
1.3011   0.00658344
1.3328   0.24963123
1.3645  -0.46184985
1.3963  -0.05315387
1.4280  -0.14747776
1.4597  -0.17089295
1.4915   0.34552085
1.5232   0.34286664
1.5549   0.11876413
1.5867   0.48338157
1.6184   0.74227243
1.6501   0.50572826
1.6819   0.11027864
1.7136   0.50655296
1.7453   0.38402698
1.7771   0.47578354
1.8088   0.19382356
1.8405   0.38633749
1.8723   0.64810172
1.9040   0.47727479
1.9357   0.46495866
1.9675   0.60665667
1.9992   0.54833210
2.0309   0.79660782
2.0627   0.48827895
2.0944   0.83251752
2.1261   0.38623794
2.1579   0.67779800
2.1896   0.93534897
2.2213   0.66972532
2.2531   0.86607620
2.2848   0.72624166
2.3165   0.74032987
2.3483   0.79761487
2.3800   0.83952265
2.4117   0.96772599
2.4435   0.80227437
2.4752   0.60393011
2.5069   0.90042947
2.5387   0.90566668
2.5704   0.85508360
2.6021   0.89921346
2.6339   1.00000000
2.6656   0.88585480
2.6973   1.00000000
2.7291   1.00000000
2.7608   0.93619315
2.7925   1.00000000
2.8243   0.95786117
2.8560   0.96601954
2.8877   1.00000000
2.9195   1.00000000
2.9512   0.95119846
2.9829   1.00000000
3.0147   1.00000000
3.0464   1.00000000
3.0781   0.95193692
3.1099   0.96170439
3.1416   1.00000000
