  \phi      E(\phi)
0.0000  -1.00000000
0.0317  -0.87990632
0.0635  -0.91991597
0.0952  -1.00000000
0.1269  -0.89331258
0.1587  -1.00000000
0.1904  -0.87886129
0.2221  -1.00000000
0.2539  -0.87635662
0.2856  -1.00000000
0.3173  -1.00000000
0.3491  -1.00000000
0.3808  -1.00000000
0.4125  -0.86782595
0.4443  -0.68560459
0.4760  -0.89723857
0.5077  -0.88763461
0.5395  -0.88307592
0.5712  -0.67866375
0.6029  -0.51215359
0.6347  -0.44859994
0.6664  -1.00000000
0.6981  -0.43430689
0.7299  -0.04270667
0.7616  -0.55747640
0.7933  -0.79206992
0.8251  -1.00000000
0.8568  -0.16301381
0.8885  -0.46562907
0.9203  -0.65597527
0.9520  -0.38402578
0.9837  -0.43763126
1.0155  -0.33005217
1.0472   0.02293816
1.0789  -0.67011072
1.1107  -0.27966488
1.1424  -0.43974506
1.1741  -0.20838841
1.2059   0.09109066
1.2376  -0.04623459
1.2693   0.09920514
1.3011  -0.07653917
1.3328   0.07299061
1.3645   0.07519669
1.3963  -0.22419529
1.4280   0.09739749
1.4597  -0.13997469
1.4915   0.23349588
1.5232   0.31365910
1.5549   0.24419282
1.5867   0.30322221
1.6184   0.00552153
1.6501  -0.02450305
1.6819   0.36633922
1.7136  -0.01589968
1.7453   0.39028743
1.7771   0.54404952
1.8088   0.40081778
1.8405   0.51704971
1.8723   0.57743674
1.9040   0.43246253
1.9357   0.75768249
1.9675   0.64426067
1.9992   0.23874496
2.0309   0.69149257
2.0627   0.73728958
2.0944   0.83098099
2.1261   0.85317856
2.1579   0.59602592
2.1896   0.75451598
2.2213   0.51294340
2.2531   0.85330493
2.2848   0.76687791
2.3165   0.82268084
2.3483   0.71858374
2.3800   0.88753298
2.4117   0.82476415
2.4435   0.76808258
2.4752   0.81401553
2.5069   0.84903756
2.5387   0.92885456
2.5704   0.90747451
2.6021   0.70597471
2.6339   0.85824521
2.6656   0.86595938
2.6973   0.85760520
2.7291   0.86476156
2.7608   0.83800553
2.7925   1.00000000
2.8243   0.87787978
2.8560   0.90914877
2.8877   0.94119460
2.9195   1.00000000
2.9512   0.91780363
2.9829   1.00000000
3.0147   1.00000000
3.0464   0.93544816
3.0781   1.00000000
3.1099   0.95843994
3.1416   1.00000000
