  \phi      E(\phi)
0.0000  -0.53966069
0.0317  -0.56044122
0.0635  -0.42214523
0.0952  -0.67290342
0.1269  -0.45914589
0.1587  -0.48280209
0.1904  -0.36175114
0.2221  -0.32660504
0.2539  -0.39651861
0.2856  -0.25948377
0.3173  -0.69933282
0.3491  -0.44423694
0.3808  -0.44528121
0.4125  -0.24293551
0.4443  -0.42132323
0.4760  -0.47652664
0.5077  -0.35067152
0.5395  -0.45920488
0.5712  -0.03501765
0.6029  -0.24372184
0.6347  -0.12479623
0.6664  -0.42966818
0.6981  -0.40054246
0.7299  -0.34989417
0.7616  -0.23081210
0.7933  -0.34346301
0.8251   0.12043630
0.8568  -0.26910309
0.8885  -0.04552851
0.9203   0.04134779
0.9520  -0.06250904
0.9837  -0.34126278
1.0155  -0.44654425
1.0472  -0.03616433
1.0789   0.07972265
1.1107  -0.12409439
1.1424  -0.04763659
1.1741  -0.06583351
1.2059  -0.17637210
1.2376  -0.08399951
1.2693  -0.10492956
1.3011  -0.08094541
1.3328   0.07402384
1.3645   0.06158974
1.3963  -0.04973864
1.4280   0.35245434
1.4597   0.00306804
1.4915   0.33290755
1.5232  -0.10043334
1.5549   0.24189881
1.5867   0.28064537
1.6184   0.41516295
1.6501   0.49565816
1.6819   0.06312658
1.7136   0.31381015
1.7453   0.53710323
1.7771   0.27216120
1.8088   0.19362974
1.8405   0.19424669
1.8723   0.46899364
1.9040   0.18644411
1.9357  -0.02646407
1.9675   0.34505084
1.9992   0.54222757
2.0309   0.67767006
2.0627   0.52852354
2.0944   0.52757195
2.1261   0.41399524
2.1579   0.64605351
2.1896   0.21530205
2.2213   0.26548980
2.2531   0.62999473
2.2848   0.35481321
2.3165   0.53045654
2.3483   0.58507994
2.3800   0.77960329
2.4117   0.44008394
2.4435   0.83245792
2.4752   0.54603817
2.5069   0.67730769
2.5387   0.67345821
2.5704   0.34691087
2.6021   0.67891645
2.6339   0.57957605
2.6656   0.66847059
2.6973   0.72343930
2.7291   0.63786296
2.7608   0.84498622
2.7925   0.63762398
2.8243   0.68024082
2.8560   0.70033700
2.8877   0.81945683
2.9195   0.79516261
2.9512   0.61924456
2.9829   0.82035142
3.0147   0.66850716
3.0464   0.68962637
3.0781   0.61997116
3.1099   0.85752247
3.1416   0.70585273
