  \phi      E(\phi)
0.0000  -0.87991593
0.0317  -0.88890370
0.0635  -0.70312236
0.0952  -1.00000000
0.1269  -1.00000000
0.1587  -0.86969913
0.1904  -0.89093302
0.2221  -1.00000000
0.2539  -0.77948319
0.2856  -0.84664196
0.3173  -0.73148949
0.3491  -0.39424345
0.3808  -0.73072837
0.4125  -1.00000000
0.4443  -0.74965286
0.4760  -0.72248185
0.5077  -0.74704632
0.5395  -0.79432744
0.5712  -0.34369538
0.6029  -0.62375743
0.6347  -0.61635157
0.6664  -0.69418193
0.6981  -0.61685031
0.7299  -0.71159796
0.7616  -0.41336515
0.7933   0.12116135
0.8251  -1.00000000
0.8568  -0.27710852
0.8885  -0.27891262
0.9203  -0.59760216
0.9520  -0.31930451
0.9837  -0.25401590
1.0155  -0.43179930
1.0472  -0.14459049
1.0789  -0.23533776
1.1107  -0.27649710
1.1424  -0.10799300
1.1741   0.04963744
1.2059  -0.00093467
1.2376  -0.42504702
1.2693  -0.38962450
1.3011   0.21467053
1.3328   0.11208836
1.3645   0.34048285
1.3963   0.19077122
1.4280  -0.16129566
1.4597  -0.18761294
1.4915   0.38879863
1.5232   0.18295573
1.5549   0.24167037
1.5867   0.55653055
1.6184   0.10260447
1.6501   0.46435353
1.6819   0.24290034
1.7136   0.36791497
1.7453   0.59301259
1.7771   0.32333436
1.8088   0.26474815
1.8405   0.27846772
1.8723   0.65105203
1.9040   0.17258386
1.9357   0.61494148
1.9675   0.23953047
1.9992   0.55999634
2.0309   0.85541688
2.0627   0.79299405
2.0944   0.79770878
2.1261   0.67663321
2.1579   0.75723379
2.1896   0.50738242
2.2213   0.79323723
2.2531   0.71483085
2.2848   0.74641679
2.3165   0.69428105
2.3483   0.86368513
2.3800   0.78320151
2.4117   0.72332375
2.4435   0.86674407
2.4752   0.83473084
2.5069   0.79781803
2.5387   0.85440182
2.5704   0.91772170
2.6021   1.00000000
2.6339   0.85325423
2.6656   0.95274189
2.6973   0.94613245
2.7291   0.82260481
2.7608   0.85861882
2.7925   0.90220983
2.8243   0.96204643
2.8560   0.81721231
2.8877   0.89945465
2.9195   0.94264122
2.9512   0.95320015
2.9829   0.91539750
3.0147   0.93187836
3.0464   0.88919997
3.0781   1.00000000
3.1099   0.94853185
3.1416   0.93205994
