  \phi      E(\phi)
0.0000          NaN
0.0317          NaN
0.0635          NaN
0.0952  -1.00000000
0.1269  -1.00000000
0.1587          NaN
0.1904          NaN
0.2221  -1.00000000
0.2539          NaN
0.2856          NaN
0.3173  -1.00000000
0.3491          NaN
0.3808          NaN
0.4125  -1.00000000
0.4443  -1.00000000
0.4760   1.00000000
0.5077          NaN
0.5395          NaN
0.5712  -1.00000000
0.6029          NaN
0.6347   1.00000000
0.6664          NaN
0.6981   1.00000000
0.7299          NaN
0.7616          NaN
0.7933          NaN
0.8251  -1.00000000
0.8568          NaN
0.8885  -1.00000000
0.9203  -1.00000000
0.9520          NaN
0.9837  -1.00000000
1.0155          NaN
1.0472   1.00000000
1.0789   1.00000000
1.1107  -1.00000000
1.1424          NaN
1.1741  -1.00000000
1.2059   0.39461173
1.2376          NaN
1.2693  -1.00000000
1.3011  -1.00000000
1.3328   0.24147727
1.3645          NaN
1.3963          NaN
1.4280   1.00000000
1.4597          NaN
1.4915  -1.00000000
1.5232          NaN
1.5549          NaN
1.5867   0.20984081
1.6184          NaN
1.6501          NaN
1.6819          NaN
1.7136   1.00000000
1.7453  -1.00000000
1.7771          NaN
1.8088   1.00000000
1.8405  -1.00000000
1.8723   1.00000000
1.9040          NaN
1.9357   1.00000000
1.9675          NaN
1.9992          NaN
2.0309   1.00000000
2.0627          NaN
2.0944   1.00000000
2.1261          NaN
2.1579          NaN
2.1896          NaN
2.2213          NaN
2.2531          NaN
2.2848  -1.00000000
2.3165          NaN
2.3483          NaN
2.3800          NaN
2.4117          NaN
2.4435          NaN
2.4752          NaN
2.5069          NaN
2.5387          NaN
2.5704          NaN
2.6021          NaN
2.6339   1.00000000
2.6656          NaN
2.6973          NaN
2.7291          NaN
2.7608   1.00000000
2.7925   1.00000000
2.8243          NaN
2.8560   1.00000000
2.8877          NaN
2.9195          NaN
2.9512          NaN
2.9829          NaN
3.0147          NaN
3.0464          NaN
3.0781          NaN
3.1099          NaN
3.1416          NaN
