  \phi      E(\phi)
0.0000  -0.98217642
0.0317  -0.94650100
0.0635  -0.97216104
0.0952  -1.00000000
0.1269  -0.98580130
0.1587  -0.95122991
0.1904  -0.87422112
0.2221  -0.96719181
0.2539  -0.93921593
0.2856  -0.94688335
0.3173  -0.91114476
0.3491  -0.94374773
0.3808  -0.90038445
0.4125  -0.90217350
0.4443  -0.92635557
0.4760  -0.85278559
0.5077  -0.85717196
0.5395  -0.80557360
0.5712  -0.84043510
0.6029  -0.76881208
0.6347  -0.75425544
0.6664  -0.81785711
0.6981  -0.80508641
0.7299  -0.64757410
0.7616  -0.69850004
0.7933  -0.76267831
0.8251  -0.74758389
0.8568  -0.58054702
0.8885  -0.60295840
0.9203  -0.65836841
0.9520  -0.63335790
0.9837  -0.64295475
1.0155  -0.44941713
1.0472  -0.39034118
1.0789  -0.45826140
1.1107  -0.30751687
1.1424  -0.36565197
1.1741  -0.46854549
1.2059  -0.30970401
1.2376  -0.39884538
1.2693  -0.48769482
1.3011  -0.15646023
1.3328  -0.18009959
1.3645  -0.22583953
1.3963  -0.15322050
1.4280  -0.26493097
1.4597   0.00001838
1.4915  -0.07456425
1.5232   0.00065173
1.5549  -0.14049299
1.5867  -0.04003943
1.6184   0.28873090
1.6501   0.14179647
1.6819   0.17336432
1.7136   0.19504842
1.7453   0.22633667
1.7771   0.06607083
1.8088   0.31211691
1.8405   0.24300271
1.8723   0.21946894
1.9040   0.31227805
1.9357   0.26539708
1.9675   0.54929524
1.9992   0.34604058
2.0309   0.46935994
2.0627   0.39739610
2.0944   0.48015205
2.1261   0.27473633
2.1579   0.47238804
2.1896   0.52696091
2.2213   0.62016540
2.2531   0.69310467
2.2848   0.64972199
2.3165   0.61263175
2.3483   0.66457870
2.3800   0.71424171
2.4117   0.61092913
2.4435   0.74254270
2.4752   0.84801822
2.5069   0.91376781
2.5387   0.85707111
2.5704   0.83578719
2.6021   0.94695804
2.6339   0.82713194
2.6656   0.78804956
2.6973   0.85323124
2.7291   0.95269494
2.7608   0.90071986
2.7925   0.83208334
2.8243   0.93381739
2.8560   0.91254773
2.8877   0.95301904
2.9195   0.98386004
2.9512   0.96463240
2.9829   0.98473246
3.0147   0.97033410
3.0464   0.98401263
3.0781   0.95619320
3.1099   1.00000000
3.1416   0.98683258
