  \phi      E(\phi)
0.0000  -1.00000000
0.0317  -1.00000000
0.0635  -1.00000000
0.0952  -1.00000000
0.1269  -1.00000000
0.1587  -1.00000000
0.1904  -0.87819770
0.2221  -1.00000000
0.2539  -1.00000000
0.2856  -1.00000000
0.3173  -0.84527116
0.3491  -1.00000000
0.3808  -0.87945273
0.4125  -0.67683146
0.4443  -1.00000000
0.4760  -0.82640138
0.5077  -0.85787890
0.5395  -0.77778324
0.5712  -0.89173636
0.6029  -0.64505411
0.6347  -0.81854882
0.6664  -0.21062180
0.6981  -0.68685558
0.7299  -0.75887001
0.7616  -0.73633738
0.7933  -0.58233157
0.8251  -0.47252201
0.8568  -0.38571538
0.8885  -0.52913481
0.9203  -1.00000000
0.9520  -0.59885561
0.9837  -0.02237171
1.0155  -0.26472482
1.0472  -0.46349110
1.0789  -0.25076102
1.1107  -0.35509833
1.1424  -0.26714927
1.1741  -0.36347752
1.2059  -0.34321260
1.2376  -0.25335106
1.2693  -0.42535316
1.3011   0.09806925
1.3328  -0.06838615
1.3645   0.07469606
1.3963   0.00171781
1.4280   0.20901440
1.4597   0.33652982
1.4915  -0.08411139
1.5232   0.24775244
1.5549  -0.03393391
1.5867   0.37091985
1.6184   0.37817417
1.6501   0.19196348
1.6819   0.27436853
1.7136   0.74110198
1.7453   0.41603573
1.7771   0.57297251
1.8088   0.75487257
1.8405   0.61817886
1.8723   0.55087127
1.9040   0.53030956
1.9357   0.30704928
1.9675   0.47600842
1.9992   0.67212141
2.0309   0.56743774
2.0627   0.69167173
2.0944   0.39273977
2.1261   0.94562960
2.1579   0.57911576
2.1896   0.70510854
2.2213   0.75932086
2.2531   0.74030681
2.2848   0.73359756
2.3165   0.85045251
2.3483   0.73883500
2.3800   0.67386571
2.4117   0.93031633
2.4435   0.95766838
2.4752   0.87762910
2.5069   0.87300211
2.5387   0.82021188
2.5704   0.92651242
2.6021   0.88586664
2.6339   0.90804148
2.6656   0.95725167
2.6973   0.85730301
2.7291   0.95410312
2.7608   1.00000000
2.7925   0.94674641
2.8243   1.00000000
2.8560   0.95677751
2.8877   0.94931784
2.9195   1.00000000
2.9512   1.00000000
2.9829   1.00000000
3.0147   1.00000000
3.0464   0.88635488
3.0781   1.00000000
3.1099   0.95410402
3.1416   1.00000000
