  \phi      E(\phi)
0.0000  -1.00000000
0.0317  -1.00000000
0.0635  -1.00000000
0.0952  -1.00000000
0.1269  -1.00000000
0.1587  -1.00000000
0.1904  -1.00000000
0.2221  -0.88258991
0.2539  -1.00000000
0.2856  -1.00000000
0.3173  -1.00000000
0.3491  -0.85818534
0.3808  -0.83691727
0.4125  -0.89945600
0.4443  -0.73965918
0.4760  -0.87928543
0.5077  -0.76507095
0.5395  -0.79318473
0.5712  -0.52630488
0.6029  -0.48122970
0.6347  -1.00000000
0.6664  -0.78215360
0.6981  -0.54897063
0.7299  -0.75941945
0.7616  -0.68039949
0.7933  -0.59770297
0.8251  -0.47449662
0.8568  -0.48550428
0.8885  -0.25713881
0.9203  -0.30869680
0.9520  -0.02794292
0.9837  -0.04743553
1.0155  -0.62650426
1.0472  -0.32638710
1.0789  -0.44186013
1.1107  -0.47935031
1.1424  -0.20427397
1.1741  -0.24751210
1.2059   0.06535746
1.2376  -0.48346248
1.2693  -0.12607011
1.3011  -0.72061721
1.3328   0.10165312
1.3645   0.05189256
1.3963   0.07779584
1.4280  -0.13264907
1.4597  -0.03196322
1.4915  -0.15727061
1.5232   0.30066590
1.5549   0.20103348
1.5867  -0.01673690
1.6184   0.36373616
1.6501   0.33885274
1.6819   0.42684026
1.7136   0.37425183
1.7453   0.06553491
1.7771   0.53720185
1.8088   0.40108538
1.8405   0.33456296
1.8723   0.36197534
1.9040   0.59622569
1.9357   0.56599514
1.9675   0.50817066
1.9992   0.57350889
2.0309   0.38700431
2.0627   0.53661558
2.0944   0.74981696
2.1261   0.90971388
2.1579   0.68292769
2.1896   0.78121165
2.2213   0.42908431
2.2531   0.70655989
2.2848   0.82850418
2.3165   0.64324411
2.3483   0.92071213
2.3800   0.86494414
2.4117   0.87205963
2.4435   0.79881095
2.4752   0.95625186
2.5069   0.96060039
2.5387   0.93409347
2.5704   0.80431793
2.6021   0.94862108
2.6339   0.75805593
2.6656   0.87723883
2.6973   0.83858403
2.7291   0.88329360
2.7608   0.94418775
2.7925   1.00000000
2.8243   0.94786460
2.8560   0.94572796
2.8877   1.00000000
2.9195   0.86295845
2.9512   0.91158496
2.9829   1.00000000
3.0147   0.95612269
3.0464   1.00000000
3.0781   1.00000000
3.1099   1.00000000
3.1416   1.00000000
