  \phi      E(\phi)
0.0000  -0.97445479
0.0317  -0.98807088
0.0635  -0.95476885
0.0952  -1.00000000
0.1269  -0.95605839
0.1587  -0.98788395
0.1904  -0.90824004
0.2221  -0.87428692
0.2539  -0.90896190
0.2856  -0.90724822
0.3173  -0.86062907
0.3491  -0.86705869
0.3808  -0.83921785
0.4125  -0.91580826
0.4443  -0.86199467
0.4760  -0.74224835
0.5077  -0.81508597
0.5395  -0.78037658
0.5712  -0.67626409
0.6029  -0.72102740
0.6347  -0.62414069
0.6664  -0.75579557
0.6981  -0.66082732
0.7299  -0.64133645
0.7616  -0.51680446
0.7933  -0.60761214
0.8251  -0.51868517
0.8568  -0.51577012
0.8885  -0.51378150
0.9203  -0.44039810
0.9520  -0.41979933
0.9837  -0.36386685
1.0155  -0.38103862
1.0472  -0.28135627
1.0789  -0.42519794
1.1107  -0.13064699
1.1424  -0.23859708
1.1741  -0.14240493
1.2059  -0.06979685
1.2376  -0.15625305
1.2693   0.01667917
1.3011   0.04402177
1.3328  -0.00803074
1.3645   0.02357249
1.3963  -0.03958474
1.4280   0.06324578
1.4597   0.02739702
1.4915   0.05883909
1.5232   0.16312452
1.5549   0.18196850
1.5867   0.17734235
1.6184   0.22098652
1.6501   0.26281546
1.6819   0.37855332
1.7136   0.45028046
1.7453   0.42472618
1.7771   0.30936698
1.8088   0.40372805
1.8405   0.45558837
1.8723   0.45176283
1.9040   0.44040879
1.9357   0.47373006
1.9675   0.55235212
1.9992   0.48072649
2.0309   0.61788712
2.0627   0.60797510
2.0944   0.62854821
2.1261   0.64397022
2.1579   0.63924957
2.1896   0.73842909
2.2213   0.66149886
2.2531   0.72745467
2.2848   0.70793463
2.3165   0.69349300
2.3483   0.78546166
2.3800   0.76872369
2.4117   0.80267983
2.4435   0.86975321
2.4752   0.84911733
2.5069   0.84093303
2.5387   0.86482951
2.5704   0.87072706
2.6021   0.89423389
2.6339   0.92227074
2.6656   0.87343540
2.6973   0.87787666
2.7291   0.94218087
2.7608   0.95554348
2.7925   0.97465444
2.8243   0.97749840
2.8560   0.96984195
2.8877   0.96919962
2.9195   0.98485823
2.9512   0.97628475
2.9829   0.99414701
3.0147   0.99436292
3.0464   0.97203101
3.0781   0.97653636
3.1099   0.96424235
3.1416   0.99477077
