  \phi      E(\phi)
0.0000  -0.54367384
0.0317  -1.00000000
0.0635  -0.86701838
0.0952  -0.72780859
0.1269  -0.47565252
0.1587  -0.49942218
0.1904  -0.87534189
0.2221  -0.59593369
0.2539  -0.28371655
0.2856  -0.52425512
0.3173  -0.88524742
0.3491  -0.63443839
0.3808  -0.63906162
0.4125  -0.71021167
0.4443  -0.79613336
0.4760  -0.62475829
0.5077  -0.35283732
0.5395  -0.30194322
0.5712  -0.46383573
0.6029  -0.57467206
0.6347  -0.37721076
0.6664  -0.37833686
0.6981  -0.57278849
0.7299  -0.35762733
0.7616  -0.20293392
0.7933  -0.17232442
0.8251  -0.54903577
0.8568  -0.38100962
0.8885  -0.89792504
0.9203  -0.44985981
0.9520  -0.09498549
0.9837  -0.22953612
1.0155  -0.41738050
1.0472  -0.32359088
1.0789  -0.27031260
1.1107  -0.54534438
1.1424   0.11809899
1.1741  -0.35282139
1.2059  -0.32190027
1.2376   0.10317785
1.2693  -0.06070305
1.3011   0.08807685
1.3328  -0.09581025
1.3645  -0.16485131
1.3963   0.02461523
1.4280   0.23982801
1.4597   0.36609621
1.4915   0.29928077
1.5232   0.06435020
1.5549  -0.15260293
1.5867   0.08329518
1.6184   0.27435969
1.6501   0.04890926
1.6819   0.22466603
1.7136   0.38153415
1.7453   0.28906573
1.7771   0.23551131
1.8088   0.41754279
1.8405   0.25324473
1.8723   0.47859206
1.9040   0.43651758
1.9357   0.52893590
1.9675   0.20598082
1.9992   0.55734977
2.0309   0.51095273
2.0627   0.49199761
2.0944   0.75058466
2.1261   0.45966203
2.1579   0.69814379
2.1896   0.39734991
2.2213   0.51515614
2.2531   0.62368589
2.2848   0.67343611
2.3165   0.50571534
2.3483   0.66115862
2.3800   0.50210083
2.4117   0.55607340
2.4435   0.78325618
2.4752   0.56236566
2.5069   0.77008072
2.5387   0.54910931
2.5704   0.62266687
2.6021   0.79728436
2.6339   0.70007559
2.6656   0.88645183
2.6973   0.63883963
2.7291   0.62158445
2.7608   0.89459702
2.7925   0.62004758
2.8243   0.73083940
2.8560   0.86141378
2.8877   0.93008887
2.9195   0.74029116
2.9512   0.90569621
2.9829   0.88342545
3.0147   0.90425948
3.0464   0.82043389
3.0781   0.90707726
3.1099   0.88277453
3.1416   0.82095335
