  \phi      E(\phi)
0.0000  -1.00000000
0.0317  -1.00000000
0.0635  -0.91974016
0.0952  -0.90857161
0.1269  -0.90435827
0.1587  -1.00000000
0.1904  -0.91285540
0.2221  -0.86185800
0.2539  -1.00000000
0.2856  -0.83499091
0.3173  -0.92537113
0.3491  -0.92335876
0.3808  -0.87370494
0.4125  -1.00000000
0.4443  -1.00000000
0.4760  -1.00000000
0.5077  -0.86701707
0.5395  -0.93319867
0.5712  -0.70265495
0.6029  -1.00000000
0.6347  -0.85721116
0.6664  -0.85743269
0.6981  -1.00000000
0.7299  -0.69039740
0.7616  -0.51737509
0.7933  -0.59581171
0.8251  -0.83980921
0.8568  -0.35668733
0.8885  -0.79046715
0.9203  -0.61799773
0.9520  -0.55580884
0.9837  -0.76924584
1.0155  -0.66465080
1.0472  -0.76177188
1.0789  -0.44167251
1.1107  -0.30043200
1.1424  -0.43104447
1.1741  -0.79847171
1.2059  -0.21202956
1.2376  -0.45812789
1.2693  -0.26130087
1.3011  -0.10398980
1.3328  -0.31193133
1.3645   0.02823482
1.3963  -0.28731220
1.4280   0.00282724
1.4597   0.03420501
1.4915  -0.26936294
1.5232   0.14542328
1.5549   0.16686375
1.5867   0.30872158
1.6184  -0.08284724
1.6501  -0.39024497
1.6819   0.16983983
1.7136   0.60688828
1.7453   0.55743176
1.7771   0.59990684
1.8088   0.30217257
1.8405   0.00218590
1.8723   0.33684768
1.9040   0.27220250
1.9357   0.31117178
1.9675   0.45950043
1.9992  -0.11481799
2.0309   0.36376740
2.0627   0.36335935
2.0944   0.72413793
2.1261   0.55316285
2.1579   0.54794008
2.1896   0.23309383
2.2213   0.33435239
2.2531   0.77015736
2.2848   0.68919630
2.3165   0.42129998
2.3483   0.84939215
2.3800   0.53498510
2.4117   0.79976552
2.4435   0.65254858
2.4752   0.71479827
2.5069   0.85125576
2.5387   0.73687720
2.5704   0.90534429
2.6021   0.68561227
2.6339   0.88973128
2.6656   1.00000000
2.6973   0.90884597
2.7291   0.94287245
2.7608   0.82719605
2.7925   0.75748879
2.8243   0.56479635
2.8560   1.00000000
2.8877   0.81857808
2.9195   0.92327160
2.9512   1.00000000
2.9829   1.00000000
3.0147   1.00000000
3.0464   1.00000000
3.0781   1.00000000
3.1099   1.00000000
3.1416   1.00000000
