  \phi      E(\phi)
0.0000  -1.00000000
0.0317  -0.92288471
0.0635  -0.91452177
0.0952  -0.90509048
0.1269  -0.92538583
0.1587  -0.92023835
0.1904  -1.00000000
0.2221  -1.00000000
0.2539  -1.00000000
0.2856  -0.88882440
0.3173  -1.00000000
0.3491  -0.89599725
0.3808  -0.87714587
0.4125  -0.77827767
0.4443  -1.00000000
0.4760  -1.00000000
0.5077  -0.64944309
0.5395  -0.86685330
0.5712  -0.82593697
0.6029  -0.90998580
0.6347  -0.83263036
0.6664  -1.00000000
0.6981  -0.67940830
0.7299  -0.77821121
0.7616  -0.79812226
0.7933  -0.40385480
0.8251  -0.74266091
0.8568  -0.49725965
0.8885  -0.71382906
0.9203  -0.67997982
0.9520  -0.38539635
0.9837  -0.59906195
1.0155  -0.57935789
1.0472  -0.49883102
1.0789  -0.39896078
1.1107  -0.41503258
1.1424  -0.66456585
1.1741  -0.40760494
1.2059  -0.81861861
1.2376  -0.31409714
1.2693  -0.39667701
1.3011  -0.12328103
1.3328  -0.53567337
1.3645  -0.41483386
1.3963  -0.33559689
1.4280   0.07999092
1.4597  -0.16286092
1.4915   0.04209727
1.5232  -0.12227879
1.5549  -0.45938115
1.5867  -0.11037554
1.6184  -0.08650697
1.6501  -0.37917696
1.6819   0.06549011
1.7136  -0.14777730
1.7453   0.39420468
1.7771   0.09255638
1.8088   0.38582940
1.8405   0.52607226
1.8723   0.20168344
1.9040   0.21721372
1.9357   0.30213731
1.9675   0.13132265
1.9992   0.57842360
2.0309   0.31900013
2.0627   0.10067145
2.0944   0.41075957
2.1261   0.75873082
2.1579   0.73521040
2.1896   0.49686010
2.2213   1.00000000
2.2531   1.00000000
2.2848   0.60194820
2.3165   0.17567694
2.3483   0.84859336
2.3800   0.66727674
2.4117   0.75396794
2.4435   0.52797881
2.4752   0.68201258
2.5069   0.89440444
2.5387   0.91667969
2.5704   0.91353261
2.6021   0.77199737
2.6339   0.79774586
2.6656   0.81136496
2.6973   0.90954188
2.7291   0.85102759
2.7608   0.92534874
2.7925   1.00000000
2.8243   0.86372198
2.8560   0.90054428
2.8877   1.00000000
2.9195   1.00000000
2.9512   1.00000000
2.9829   1.00000000
3.0147   1.00000000
3.0464   1.00000000
3.0781   0.92877600
3.1099   1.00000000
3.1416   1.00000000
