  \phi      E(\phi)
0.0000  -0.86214463
0.0317  -1.00000000
0.0635  -0.88915119
0.0952  -0.84547113
0.1269  -0.94599517
0.1587  -0.92810100
0.1904  -0.93095570
0.2221  -0.88226942
0.2539  -0.84044166
0.2856  -0.93094576
0.3173  -1.00000000
0.3491  -0.72876323
0.3808  -0.81857103
0.4125  -1.00000000
0.4443  -1.00000000
0.4760  -0.92550851
0.5077  -0.64171741
0.5395  -0.86221531
0.5712  -0.89983202
0.6029  -0.67573768
0.6347  -0.69204111
0.6664  -0.45577688
0.6981  -0.72745312
0.7299  -0.69031485
0.7616  -0.71424119
0.7933  -0.73965984
0.8251  -0.63570298
0.8568  -0.35383375
0.8885  -0.75622088
0.9203  -0.55048809
0.9520  -0.48122677
0.9837  -0.71470356
1.0155  -0.48230831
1.0472  -0.92523118
1.0789  -0.56694991
1.1107  -0.35765003
1.1424  -0.55374165
1.1741  -0.52824286
1.2059  -0.35674882
1.2376  -0.33209008
1.2693  -0.33435423
1.3011  -0.13309363
1.3328  -0.54605692
1.3645  -0.43041367
1.3963   0.21164607
1.4280  -0.27480592
1.4597  -0.19765484
1.4915   0.26420979
1.5232  -0.09559506
1.5549   0.12445329
1.5867  -0.00153164
1.6184  -0.25076160
1.6501   0.03947660
1.6819   0.26423870
1.7136  -0.04637203
1.7453   0.16623843
1.7771   0.38842998
1.8088   0.27250133
1.8405   0.33375727
1.8723   0.33402933
1.9040   0.43916840
1.9357   0.26687006
1.9675   0.21442273
1.9992   0.30692864
2.0309  -0.03748204
2.0627   0.68149700
2.0944   0.36377560
2.1261   0.45504285
2.1579   0.44262300
2.1896   0.64335493
2.2213   0.48399036
2.2531   0.36877378
2.2848   0.61860022
2.3165   0.70416942
2.3483   0.62982517
2.3800   0.65516955
2.4117   0.73923455
2.4435   0.53256266
2.4752   0.33411468
2.5069   0.86257190
2.5387   0.91996238
2.5704   0.59798855
2.6021   0.64177591
2.6339   0.75087501
2.6656   0.67833783
2.6973   1.00000000
2.7291   0.81302377
2.7608   0.92301979
2.7925   0.81851914
2.8243   0.93157376
2.8560   0.87360150
2.8877   0.83300977
2.9195   0.92303464
2.9512   0.91254719
2.9829   1.00000000
3.0147   0.86744736
3.0464   1.00000000
3.0781   0.88236043
3.1099   0.87872900
3.1416   1.00000000
