  \phi      E(\phi)
0.0000  -0.85850300
0.0175  -0.86112768
0.0349  -0.92631459
0.0524  -0.82083975
0.0698  -0.82872305
0.0873  -0.73162087
0.1047  -0.74199927
0.1222  -0.82225550
0.1396  -0.85133715
0.1571  -0.86829362
0.1745  -0.79851656
0.1920  -0.72445054
0.2094  -0.76215415
0.2269  -0.79897877
0.2443  -0.75185963
0.2618  -0.89961078
0.2793  -0.53702441
0.2967  -0.75578628
0.3142  -0.78282083
0.3316  -0.89357259
0.3491  -0.91241290
0.3665  -0.89530315
0.3840  -0.70626737
0.4014  -0.74570246
0.4189  -0.78459944
0.4363  -0.82192907
0.4538  -0.80951249
0.4712  -0.91400501
0.4887  -0.77956810
0.5061  -0.75160489
0.5236  -0.81980622
0.5411  -0.72911715
0.5585  -0.75120247
0.5760  -0.66167936
0.5934  -0.70842358
0.6109  -0.72734906
0.6283  -0.75957433
0.6458  -0.72540678
0.6632  -0.61735359
0.6807  -0.70314562
0.6981  -0.41598486
0.7156  -0.71634683
0.7330  -0.71813606
0.7505  -0.59371169
0.7679  -0.62775334
0.7854  -0.47094238
0.8029  -0.61158248
0.8203  -0.53634582
0.8378  -0.60016781
0.8552  -0.63506181
0.8727  -0.41807370
0.8901  -0.32364693
0.9076  -0.44601656
0.9250  -0.47576134
0.9425  -0.30956156
0.9599  -0.59564596
0.9774  -0.54020804
0.9948  -0.43312149
1.0123  -0.55176247
1.0297  -0.39634038
1.0472  -0.54507936
1.0647  -0.61959142
1.0821  -0.38001641
1.0996  -0.44715536
1.1170  -0.46858764
1.1345  -0.36519815
1.1519  -0.38697129
1.1694  -0.49759320
1.1868  -0.15635804
1.2043  -0.24944620
1.2217  -0.10417445
1.2392  -0.38775317
1.2566  -0.17493173
1.2741  -0.00029493
1.2915  -0.30998153
1.3090  -0.10511982
1.3265  -0.17216863
1.3439  -0.22696646
1.3614  -0.11744801
1.3788  -0.21634575
1.3963  -0.17040681
1.4137  -0.19416385
1.4312  -0.18752472
1.4486  -0.00525422
1.4661  -0.06285233
1.4835  -0.11280973
1.5010  -0.03239853
1.5184  -0.00372421
1.5359   0.01472940
1.5533  -0.09369016
1.5708   0.00375519
1.5882   0.10798897
1.6057   0.05736197
1.6232   0.26370118
1.6406   0.05977288
1.6581   0.07845288
1.6755   0.12978032
1.6930   0.08586887
1.7104   0.09015238
1.7279   0.11834489
1.7453   0.11750793
1.7628   0.22601773
1.7802  -0.04089160
1.7977   0.12308597
1.8151   0.29760150
1.8326   0.04152676
1.8500   0.20318381
1.8675   0.31494990
1.8850   0.10164855
1.9024   0.13674850
1.9199   0.19493597
1.9373   0.19106625
1.9548   0.45895130
1.9722   0.49030404
1.9897   0.20917765
2.0071   0.21792433
2.0246   0.43483850
2.0420   0.31880178
2.0595   0.44170761
2.0769   0.33317733
2.0944   0.28680228
2.1118   0.25149741
2.1293   0.52060798
2.1468   0.53333333
2.1642   0.43486305
2.1817   0.34313617
2.1991   0.58168623
2.2166   0.43453946
2.2340   0.69837045
2.2515   0.56184116
2.2689   0.64601493
2.2864   0.73778630
2.3038   0.66758195
2.3213   0.62415466
2.3387   0.56486551
2.3562   0.59928230
2.3736   0.65195817
2.3911   0.25918664
2.4086   0.54545143
2.4260   0.56907193
2.4435   0.90218749
2.4609   0.72074650
2.4784   0.75269233
2.4958   0.45582947
2.5133   0.60962092
2.5307   0.63878753
2.5482   0.70378664
2.5656   0.68861120
2.5831   0.84413623
2.6005   0.81057642
2.6180   0.58575958
2.6354   0.78980632
2.6529   0.66876265
2.6704   0.81641280
2.6878   0.79197645
2.7053   0.68802054
2.7227   0.73317410
2.7402   0.70740789
2.7576   0.86657917
2.7751   0.75424302
2.7925   0.72170996
2.8100   0.72473618
2.8274   0.84958033
2.8449   0.78794367
2.8623   0.84486319
2.8798   0.80515548
2.8972   0.84328174
2.9147   0.85143075
2.9322   0.79532152
2.9496   0.79713164
2.9671   0.82634766
2.9845   0.83819825
3.0020   0.74704901
3.0194   0.85909687
3.0369   0.80370984
3.0543   0.75936177
3.0718   0.86819787
3.0892   0.83984398
3.1067   0.81537643
3.1241   0.86702924
3.1416   0.81853513
