  \phi      E(\phi)
0.0000  -0.58119971
0.0175  -0.68114070
0.0349  -0.62210947
0.0524  -0.63593619
0.0698  -0.90494733
0.0873  -0.53760650
0.1047  -0.68913666
0.1222  -0.45863842
0.1396  -0.74842738
0.1571  -0.58653741
0.1745  -0.43704282
0.1920  -0.87808302
0.2094  -0.55419956
0.2269  -0.50815768
0.2443  -0.78616252
0.2618  -0.79114454
0.2793  -0.71741774
0.2967  -0.71772281
0.3142  -0.69734400
0.3316  -0.93685485
0.3491  -0.75048571
0.3665  -0.26559180
0.3840  -0.78655283
0.4014  -0.64210234
0.4189  -0.59590397
0.4363  -0.69858056
0.4538  -0.73770629
0.4712  -0.29282842
0.4887  -0.67385914
0.5061  -0.57020670
0.5236  -0.55999435
0.5411  -0.50178944
0.5585  -0.66323304
0.5760  -0.60532786
0.5934  -0.60145520
0.6109  -1.00000000
0.6283  -0.24722905
0.6458  -0.65248908
0.6632  -0.49599933
0.6807  -0.42446726
0.6981  -0.42711334
0.7156  -0.41799299
0.7330  -0.64657873
0.7505  -0.52320657
0.7679  -0.35794300
0.7854  -0.77046514
0.8029  -0.71502575
0.8203  -0.59084081
0.8378  -0.69154372
0.8552  -0.06785599
0.8727  -0.37779029
0.8901  -0.51753271
0.9076  -0.48625141
0.9250  -0.42786672
0.9425  -0.43986186
0.9599  -0.42105823
0.9774  -0.31765484
0.9948  -0.21319287
1.0123  -0.29031580
1.0297  -0.26872670
1.0472  -0.58010214
1.0647  -0.33740187
1.0821  -0.42950990
1.0996  -0.15948615
1.1170  -0.59745640
1.1345  -0.21768761
1.1519  -0.29643218
1.1694  -0.11533253
1.1868  -0.40426396
1.2043  -0.32190534
1.2217  -0.35235042
1.2392  -0.31815126
1.2566  -0.26578046
1.2741  -0.11069447
1.2915   0.04332944
1.3090   0.12104172
1.3265   0.12132562
1.3439  -0.29723971
1.3614   0.06557802
1.3788  -0.29354963
1.3963  -0.43487538
1.4137  -0.41749946
1.4312  -0.09291720
1.4486   0.14972673
1.4661  -0.23471151
1.4835  -0.36165493
1.5010  -0.33575936
1.5184  -0.20854874
1.5359   0.42850548
1.5533   0.09100871
1.5708   0.27726586
1.5882   0.10793718
1.6057   0.15633920
1.6232   0.07171387
1.6406   0.56255436
1.6581  -0.06705107
1.6755  -0.06615553
1.6930  -0.08306065
1.7104   0.35345254
1.7279  -0.15469977
1.7453   0.07478816
1.7628   0.00016393
1.7802   0.19397475
1.7977   0.20384080
1.8151   0.25488570
1.8326   0.36420575
1.8500   0.41522571
1.8675   0.43305626
1.8850   0.31072678
1.9024   0.12337404
1.9199  -0.02749435
1.9373   0.10941649
1.9548   0.08889812
1.9722   0.08402894
1.9897   0.49323977
2.0071   0.78132318
2.0246   0.41902817
2.0420   0.69189651
2.0595   0.13997174
2.0769   0.03915451
2.0944   0.14059914
2.1118   0.51251254
2.1293   0.19790704
2.1468   0.27005515
2.1642   0.14693655
2.1817   0.56918060
2.1991   0.11124688
2.2166   0.26559394
2.2340   0.42831862
2.2515   0.67003560
2.2689   0.41183606
2.2864   0.76567033
2.3038   0.43251427
2.3213   0.52742222
2.3387   0.72914694
2.3562   0.35471142
2.3736   0.63783506
2.3911   0.41880068
2.4086   0.60035978
2.4260   0.44013098
2.4435   0.73328821
2.4609   0.74318447
2.4784   0.70913001
2.4958   0.37767785
2.5133   0.06101249
2.5307   0.50656294
2.5482   0.82166370
2.5656   0.52189412
2.5831   0.77912649
2.6005   0.67031819
2.6180   0.51074821
2.6354   0.58203433
2.6529   0.43114738
2.6704   0.73784067
2.6878   0.48770586
2.7053   0.58275506
2.7227   0.46421308
2.7402   0.63956704
2.7576   0.52492371
2.7751   0.77142466
2.7925   0.71826816
2.8100   0.56799066
2.8274   0.62928921
2.8449   0.73490793
2.8623   0.50870462
2.8798   0.73161956
2.8972   0.65841077
2.9147   0.68858807
2.9322   0.92425512
2.9496   0.56947587
2.9671   1.00000000
2.9845   0.66364729
3.0020   0.50215697
3.0194   0.74498768
3.0369   0.76722664
3.0543   0.54477157
3.0718   0.48430213
3.0892   0.52355411
3.1067   0.60083114
3.1241   0.15476922
3.1416   0.93101108
