  \phi      E(\phi)
0.0000  -0.87092203
0.0175  -0.55337457
0.0349  -0.53886340
0.0524  -0.61654257
0.0698  -0.73218074
0.0873  -0.83955611
0.1047  -0.75812988
0.1222  -0.91752546
0.1396  -0.86468973
0.1571  -0.69064885
0.1745  -0.90828279
0.1920  -0.79415220
0.2094  -0.84603411
0.2269  -0.61793978
0.2443  -0.44119525
0.2618  -0.28989836
0.2793  -0.52683999
0.2967  -0.78105333
0.3142  -0.37738604
0.3316  -0.77309782
0.3491  -0.79285154
0.3665  -0.88543271
0.3840  -0.80026388
0.4014  -0.69772630
0.4189  -0.71632863
0.4363  -0.71374008
0.4538  -0.30126809
0.4712  -0.69607791
0.4887  -0.43104881
0.5061  -0.88881270
0.5236  -0.80940404
0.5411  -1.00000000
0.5585  -0.92921681
0.5760  -0.78125364
0.5934  -0.81383648
0.6109  -0.57837961
0.6283  -0.55592406
0.6458  -0.38498588
0.6632  -0.87149478
0.6807  -0.36642330
0.6981  -0.34205731
0.7156  -0.64744833
0.7330  -0.63430648
0.7505  -0.78995597
0.7679  -0.23634237
0.7854  -0.39010790
0.8029  -0.60673600
0.8203  -0.72939088
0.8378  -0.44594772
0.8552  -0.30804983
0.8727  -0.44782241
0.8901  -0.67731159
0.9076  -0.52315211
0.9250  -0.29277386
0.9425   0.10709190
0.9599  -0.69270436
0.9774  -0.44569067
0.9948  -0.44656980
1.0123  -0.46840714
1.0297  -0.32539118
1.0472  -0.69586500
1.0647  -0.61995248
1.0821  -0.44951043
1.0996  -0.40446886
1.1170  -0.31468683
1.1345  -0.24007681
1.1519  -0.40796450
1.1694  -0.30446167
1.1868  -0.03647183
1.2043  -0.25670941
1.2217  -0.66137638
1.2392  -0.07212328
1.2566  -0.43536177
1.2741  -0.29872950
1.2915  -0.05627120
1.3090  -0.31835420
1.3265  -0.19814993
1.3439   0.34369761
1.3614  -0.42566019
1.3788  -0.03003062
1.3963  -0.12146789
1.4137  -0.24806752
1.4312   0.08588065
1.4486   0.07772997
1.4661   0.19853072
1.4835  -0.10833385
1.5010   0.18035073
1.5184  -0.17474520
1.5359   0.13630758
1.5533  -0.13172658
1.5708   0.31364607
1.5882  -0.02013054
1.6057  -0.09439656
1.6232  -0.29189055
1.6406   0.20099503
1.6581  -0.13979401
1.6755   0.10737879
1.6930  -0.10805918
1.7104   0.23948065
1.7279   0.39454240
1.7453   0.03396816
1.7628   0.42406198
1.7802   0.07837671
1.7977  -0.01286348
1.8151   0.28754657
1.8326   0.22029913
1.8500   0.11096979
1.8675   0.07087053
1.8850   0.49136103
1.9024   0.27376026
1.9199   0.25878602
1.9373   0.25972631
1.9548   0.37223968
1.9722  -0.05650499
1.9897   0.04871622
2.0071   0.21632361
2.0246   0.35693874
2.0420   0.02674043
2.0595   0.45329955
2.0769   0.16004943
2.0944   0.56698798
2.1118   0.78140704
2.1293   0.39524075
2.1468   0.45830474
2.1642   0.62693375
2.1817   0.07651627
2.1991   0.33252374
2.2166   0.73740458
2.2340   0.64786082
2.2515   0.45236602
2.2689   0.41436430
2.2864  -0.01801010
2.3038   0.72931802
2.3213   0.57570953
2.3387   0.34218186
2.3562   0.39355919
2.3736   0.54597027
2.3911   0.81045046
2.4086   0.44592889
2.4260   0.81280185
2.4435   0.60525568
2.4609   0.56895870
2.4784   0.14576640
2.4958   0.77541946
2.5133   0.29256256
2.5307   0.58607005
2.5482   0.57358486
2.5656   0.54216402
2.5831   0.71703340
2.6005   0.49759842
2.6180   0.53873115
2.6354   0.42774850
2.6529   0.90267173
2.6704   0.59596281
2.6878   0.61391786
2.7053   0.68759840
2.7227   0.57576628
2.7402   0.37354448
2.7576   0.69232514
2.7751   0.79699931
2.7925   0.82120109
2.8100   0.85152956
2.8274   0.79786729
2.8449   0.85159130
2.8623   0.82275349
2.8798   0.84339063
2.8972   0.84027951
2.9147   0.57621321
2.9322   0.70528166
2.9496   0.58834071
2.9671   0.80907372
2.9845   0.73677737
3.0020   0.71962882
3.0194   0.82546201
3.0369   0.90273415
3.0543   0.88241704
3.0718   0.79930137
3.0892   0.72702125
3.1067   0.60145460
3.1241   0.72038031
3.1416   0.74812283
