  \phi      E(\phi)
0.0000  -0.80720689
0.0175  -0.59859677
0.0349  -1.00000000
0.0524  -0.73289981
0.0698  -0.68038256
0.0873  -0.86946744
0.1047  -0.91126742
0.1222  -0.81881613
0.1396  -0.71621672
0.1571  -0.89086311
0.1745  -0.68664820
0.1920  -0.93575382
0.2094  -0.75147263
0.2269  -0.82907595
0.2443  -0.88822843
0.2618  -0.71574151
0.2793  -0.74737432
0.2967  -0.81725502
0.3142  -0.87075882
0.3316  -0.62158815
0.3491  -0.66761540
0.3665  -0.77339126
0.3840  -0.55454743
0.4014  -1.00000000
0.4189  -0.76229478
0.4363  -0.68180775
0.4538  -0.79924884
0.4712  -0.58899500
0.4887  -0.49540923
0.5061  -0.63910345
0.5236  -0.55525511
0.5411  -0.39805203
0.5585  -0.53190043
0.5760  -0.47673196
0.5934  -0.48171711
0.6109  -0.44603213
0.6283  -0.65126605
0.6458  -0.82579566
0.6632  -0.52361113
0.6807  -0.55488847
0.6981  -0.26200877
0.7156  -0.52626222
0.7330  -0.62923440
0.7505  -0.76162344
0.7679  -0.72790079
0.7854  -0.66355020
0.8029  -0.57139859
0.8203  -0.36248993
0.8378  -0.69284431
0.8552  -0.38503056
0.8727  -0.30866093
0.8901  -0.34363185
0.9076  -0.52890282
0.9250  -0.35512417
0.9425  -0.38846008
0.9599  -0.38060947
0.9774  -0.22992886
0.9948  -0.33127401
1.0123  -0.46780857
1.0297  -0.06508490
1.0472  -0.07188638
1.0647  -0.43672460
1.0821  -0.24242874
1.0996  -0.31319615
1.1170  -0.04520612
1.1345   0.28134258
1.1519  -0.25656305
1.1694  -0.09792715
1.1868   0.17774501
1.2043  -0.33174441
1.2217  -0.30421611
1.2392  -0.28358271
1.2566  -0.22713135
1.2741  -0.39268571
1.2915  -0.32331003
1.3090  -0.53052222
1.3265   0.06398470
1.3439  -0.50304522
1.3614  -0.30142122
1.3788  -0.34227471
1.3963  -0.30164653
1.4137   0.17140151
1.4312  -0.19731998
1.4486   0.03584860
1.4661  -0.37135295
1.4835  -0.16538632
1.5010  -0.03679592
1.5184  -0.14512634
1.5359   0.06188955
1.5533   0.16140605
1.5708  -0.19418750
1.5882  -0.11463943
1.6057   0.16840942
1.6232   0.10466147
1.6406  -0.16982022
1.6581   0.36281996
1.6755   0.12942758
1.6930   0.21018388
1.7104   0.03947583
1.7279  -0.25727215
1.7453   0.12391847
1.7628  -0.14154878
1.7802   0.40735375
1.7977   0.10545788
1.8151   0.10311043
1.8326   0.59071061
1.8500   0.39877579
1.8675   0.37847731
1.8850   0.22610080
1.9024   0.30133531
1.9199   0.14246700
1.9373  -0.04728107
1.9548   0.38312945
1.9722   0.15796281
1.9897   0.34397233
2.0071   0.51949694
2.0246   0.19884610
2.0420  -0.04473905
2.0595   0.59683777
2.0769   0.22152802
2.0944   0.40080000
2.1118   0.27908567
2.1293   0.11460585
2.1468   0.32504391
2.1642   0.41354127
2.1817   0.03682229
2.1991   0.60433263
2.2166   0.36157790
2.2340   0.51636445
2.2515   0.75007746
2.2689   0.57338824
2.2864   0.14653416
2.3038   0.54439636
2.3213   0.48477927
2.3387   0.60862205
2.3562   0.82870573
2.3736   0.73809188
2.3911   0.36840921
2.4086   0.64010654
2.4260   0.61246723
2.4435   0.41507786
2.4609   0.49639901
2.4784   0.66141993
2.4958   0.58943932
2.5133   0.73603520
2.5307   0.41690461
2.5482   0.75135528
2.5656   0.68666198
2.5831   0.74124760
2.6005   0.83898609
2.6180   0.69182382
2.6354   0.83977680
2.6529   0.25951069
2.6704   0.53677085
2.6878   0.81846172
2.7053   0.92658308
2.7227   0.60749075
2.7402   0.68685462
2.7576   0.61281061
2.7751   0.84517052
2.7925   1.00000000
2.8100   0.63667289
2.8274   0.66534521
2.8449   0.66357587
2.8623   0.71325668
2.8798   0.88011679
2.8972   0.77778830
2.9147   0.55643115
2.9322   0.61374704
2.9496   0.64800038
2.9671   0.77972267
2.9845   0.75132752
3.0020   0.68020630
3.0194   0.58634480
3.0369   0.63206522
3.0543   0.57129983
3.0718   0.89272356
3.0892   0.78464955
3.1067   0.87096097
3.1241   0.70574672
3.1416   0.83103356
