  \phi      E(\phi)
0.0000  -0.74207738
0.0175  -0.93002215
0.0349  -0.70934550
0.0524  -0.88068966
0.0698  -0.73419209
0.0873  -0.85182153
0.1047  -0.73532861
0.1222  -0.87821547
0.1396  -0.78785705
0.1571  -0.84499549
0.1745  -0.71319296
0.1920  -0.78412089
0.2094  -0.60009988
0.2269  -0.91739967
0.2443  -0.89817987
0.2618  -0.84096199
0.2793  -0.77232498
0.2967  -0.90925946
0.3142  -0.84992064
0.3316  -0.70773096
0.3491  -0.50610836
0.3665  -0.70369402
0.3840  -0.32778667
0.4014  -0.65260877
0.4189  -0.92449752
0.4363  -0.66096804
0.4538  -0.78297580
0.4712  -0.86244918
0.4887  -0.57679381
0.5061  -0.90732265
0.5236  -0.82645040
0.5411  -0.65545975
0.5585  -0.66434547
0.5760  -0.34470028
0.5934  -0.78640777
0.6109  -0.59460717
0.6283  -0.51149772
0.6458  -0.80192288
0.6632  -0.59158233
0.6807  -0.71317065
0.6981  -0.42140748
0.7156  -0.39452453
0.7330  -0.45429601
0.7505  -0.27159488
0.7679  -0.38729386
0.7854  -0.80998172
0.8029  -0.74961916
0.8203  -0.49766791
0.8378  -0.34670065
0.8552  -0.39201354
0.8727  -0.48081022
0.8901  -0.35155100
0.9076  -0.63063781
0.9250  -0.61249870
0.9425  -0.44136761
0.9599  -0.12138021
0.9774  -0.61427636
0.9948  -0.63875211
1.0123  -0.52431096
1.0297  -0.38834923
1.0472  -0.11194318
1.0647  -0.25105467
1.0821  -0.40142162
1.0996  -0.54942807
1.1170  -0.22704266
1.1345  -0.47912086
1.1519  -0.79210085
1.1694  -0.50406262
1.1868  -0.53228166
1.2043  -0.26576803
1.2217  -0.11669201
1.2392  -0.09653358
1.2566  -0.48401755
1.2741  -0.54908872
1.2915  -0.22135219
1.3090  -0.10727068
1.3265  -0.33174425
1.3439  -0.51609010
1.3614  -0.08247734
1.3788  -0.74404750
1.3963  -0.04430709
1.4137  -0.10277146
1.4312  -0.23590391
1.4486   0.05067559
1.4661  -0.27573594
1.4835  -0.15445252
1.5010  -0.03403486
1.5184  -0.26124519
1.5359  -0.06234221
1.5533  -0.33433936
1.5708   0.04442803
1.5882  -0.07763629
1.6057  -0.27373355
1.6232  -0.34940024
1.6406   0.28779739
1.6581  -0.08187721
1.6755  -0.19198517
1.6930   0.04960029
1.7104   0.19751986
1.7279   0.31802806
1.7453   0.12564051
1.7628   0.44309286
1.7802   0.13440775
1.7977   0.10177854
1.8151   0.33736245
1.8326   0.25553311
1.8500   0.43086911
1.8675  -0.21432421
1.8850   0.36916798
1.9024   0.14601967
1.9199   0.38031017
1.9373   0.35622295
1.9548   0.10749921
1.9722   0.37145712
1.9897   0.18588967
2.0071   0.34935151
2.0246   0.31139559
2.0420   0.42805074
2.0595   0.12906529
2.0769   0.24823184
2.0944   0.55395007
2.1118   0.29265792
2.1293   0.53012581
2.1468   0.13204221
2.1642   0.65688848
2.1817   0.35887778
2.1991   0.42110916
2.2166   0.44112459
2.2340   0.62477643
2.2515   0.47284872
2.2689   0.67760603
2.2864   0.42341832
2.3038   0.47235600
2.3213   0.89072595
2.3387   0.68565938
2.3562   0.30305084
2.3736   0.60471210
2.3911   0.50735952
2.4086   0.51379073
2.4260   0.44867967
2.4435   0.48210794
2.4609   0.63926025
2.4784   0.42679633
2.4958   0.60373103
2.5133   0.81003302
2.5307   0.62147226
2.5482   0.72459680
2.5656   0.74135539
2.5831   0.72584255
2.6005   0.70767551
2.6180   0.51231080
2.6354   0.51605862
2.6529   0.80388615
2.6704   0.64734198
2.6878   0.73948289
2.7053   0.69211809
2.7227   0.59925976
2.7402   0.61116970
2.7576   0.60294219
2.7751   0.72650644
2.7925   0.53251661
2.8100   0.70198505
2.8274   0.63384566
2.8449   0.51697042
2.8623   0.55810990
2.8798   0.56631204
2.8972   0.82116013
2.9147   0.83250716
2.9322   0.88267135
2.9496   0.80809433
2.9671   0.72884202
2.9845   0.85723212
3.0020   0.83482149
3.0194   1.00000000
3.0369   0.88259745
3.0543   0.74635036
3.0718   0.72531196
3.0892   0.76948526
3.1067   0.81596554
3.1241   0.75073998
3.1416   0.65237862
