  \phi      E(\phi)
0.0000  -0.71918460
0.0175  -0.51659109
0.0349  -0.61913444
0.0524  -0.62246772
0.0698  -0.73887591
0.0873  -0.40151154
0.1047  -0.64205763
0.1222  -0.57303867
0.1396  -0.69038331
0.1571  -0.51782357
0.1745  -0.52216809
0.1920  -0.77993277
0.2094  -0.54947487
0.2269  -0.75464703
0.2443  -0.70147686
0.2618  -0.40218899
0.2793  -0.60110176
0.2967  -0.42802008
0.3142  -0.61799571
0.3316  -0.22942420
0.3491  -0.65188915
0.3665  -0.67644489
0.3840  -0.30693264
0.4014  -0.56808033
0.4189  -0.56354424
0.4363  -0.52679631
0.4538  -0.52642159
0.4712  -0.80111753
0.4887  -0.80448781
0.5061  -0.49685310
0.5236  -0.35693502
0.5411  -0.61332260
0.5585  -0.22422544
0.5760  -0.55257023
0.5934  -0.63601090
0.6109  -0.50151220
0.6283  -0.63636364
0.6458  -0.33282195
0.6632  -0.45836619
0.6807  -0.33917669
0.6981  -0.72400455
0.7156  -0.50118703
0.7330  -0.39119476
0.7505  -0.38340736
0.7679  -0.71887741
0.7854  -0.73173488
0.8029  -0.05007922
0.8203  -0.51061751
0.8378  -0.07892831
0.8552  -0.52875796
0.8727  -0.36828548
0.8901  -0.45221309
0.9076  -0.39125225
0.9250  -0.06769367
0.9425  -0.30231564
0.9599  -0.04568594
0.9774  -0.48044906
0.9948  -0.59849548
1.0123  -0.45717649
1.0297  -0.54472442
1.0472  -0.11230714
1.0647  -0.24814776
1.0821  -0.16398080
1.0996  -0.38431753
1.1170  -0.03128278
1.1345  -0.31095948
1.1519  -0.04268450
1.1694  -0.48842745
1.1868   0.06945034
1.2043   0.07844332
1.2217  -0.11099888
1.2392  -0.06342780
1.2566  -0.10093134
1.2741  -0.41842395
1.2915   0.02784047
1.3090  -0.09706521
1.3265   0.23101124
1.3439  -0.14876042
1.3614  -0.07831616
1.3788  -0.16829412
1.3963  -0.16321486
1.4137   0.07037359
1.4312  -0.13637645
1.4486   0.31640530
1.4661   0.18140062
1.4835  -0.14171951
1.5010  -0.04735204
1.5184  -0.21710579
1.5359   0.00946547
1.5533   0.11508779
1.5708   0.23689383
1.5882   0.16798875
1.6057  -0.11871586
1.6232   0.08394734
1.6406  -0.00818798
1.6581   0.16395084
1.6755   0.13414389
1.6930   0.05478879
1.7104  -0.20809954
1.7279  -0.15059199
1.7453  -0.38915393
1.7628   0.32701055
1.7802   0.39035504
1.7977   0.05312421
1.8151   0.24271669
1.8326   0.06160815
1.8500   0.02473890
1.8675  -0.07448107
1.8850   0.42215408
1.9024   0.08022055
1.9199   0.54201490
1.9373   0.74672162
1.9548   0.26760239
1.9722   0.44452942
1.9897  -0.00675974
2.0071   0.18261901
2.0246   0.29811168
2.0420   0.19775629
2.0595   0.19164677
2.0769   0.49833567
2.0944   0.42626654
2.1118   0.32850242
2.1293   0.16217358
2.1468  -0.01631755
2.1642   0.45775038
2.1817   0.41987185
2.1991   0.27897731
2.2166   0.44705377
2.2340   0.29738955
2.2515   0.38901583
2.2689   0.43521011
2.2864   0.19409239
2.3038   0.43729840
2.3213   0.57748286
2.3387   0.47216835
2.3562   0.65042304
2.3736   0.47758061
2.3911   0.42231324
2.4086   0.61518247
2.4260   0.29750602
2.4435   0.87156441
2.4609   0.47750233
2.4784   0.83002172
2.4958   0.53115279
2.5133   0.71505628
2.5307   0.50916497
2.5482   0.62346518
2.5656   0.52935989
2.5831   0.87706528
2.6005   0.29997152
2.6180   0.59563715
2.6354   0.47115489
2.6529   0.39195592
2.6704   0.53907816
2.6878   0.42910806
2.7053   0.54439283
2.7227   0.55180083
2.7402   0.50183942
2.7576   0.29091472
2.7751   0.51855906
2.7925   0.50512349
2.8100   0.70828001
2.8274   0.53032607
2.8449   0.22242315
2.8623   0.51126680
2.8798   0.36725789
2.8972   0.33521800
2.9147   0.84526743
2.9322   0.73879550
2.9496   0.59191582
2.9671   0.64390965
2.9845   0.67259620
3.0020   0.89223393
3.0194   0.33707916
3.0369   0.62091503
3.0543   0.90513631
3.0718   0.65482950
3.0892   0.73297162
3.1067   0.59527926
3.1241   0.78243579
3.1416   0.80422006
