  \phi      E(\phi)
0.0000  -0.70309409
0.0175  -0.69470661
0.0349  -0.71005573
0.0524  -0.69392848
0.0698  -0.72315553
0.0873  -0.67126658
0.1047  -0.68210885
0.1222  -0.70957898
0.1396  -0.73258072
0.1571  -0.70644201
0.1745  -0.72749006
0.1920  -0.70468248
0.2094  -0.72581252
0.2269  -0.69916138
0.2443  -0.68720609
0.2618  -0.66565866
0.2793  -0.62896378
0.2967  -0.69217974
0.3142  -0.64454272
0.3316  -0.67003527
0.3491  -0.63891745
0.3665  -0.64160841
0.3840  -0.60789261
0.4014  -0.66431211
0.4189  -0.61964823
0.4363  -0.64886564
0.4538  -0.65016632
0.4712  -0.69570870
0.4887  -0.57249710
0.5061  -0.64815094
0.5236  -0.66996745
0.5411  -0.53613304
0.5585  -0.60475459
0.5760  -0.59569970
0.5934  -0.64957826
0.6109  -0.55988161
0.6283  -0.59851627
0.6458  -0.58186989
0.6632  -0.56881653
0.6807  -0.53928609
0.6981  -0.59149053
0.7156  -0.52101075
0.7330  -0.53022880
0.7505  -0.57789219
0.7679  -0.47624201
0.7854  -0.49250924
0.8029  -0.49648486
0.8203  -0.41148372
0.8378  -0.44822178
0.8552  -0.48857773
0.8727  -0.44461837
0.8901  -0.49883858
0.9076  -0.40418538
0.9250  -0.46296999
0.9425  -0.44929320
0.9599  -0.44244064
0.9774  -0.41999337
0.9948  -0.40501694
1.0123  -0.41559142
1.0297  -0.44906436
1.0472  -0.34392032
1.0647  -0.31436241
1.0821  -0.36427311
1.0996  -0.30787431
1.1170  -0.27509058
1.1345  -0.27372918
1.1519  -0.37167038
1.1694  -0.21940784
1.1868  -0.23286621
1.2043  -0.20856076
1.2217  -0.20782274
1.2392  -0.18812559
1.2566  -0.22774896
1.2741  -0.27674038
1.2915  -0.29950671
1.3090  -0.28164864
1.3265  -0.18772811
1.3439  -0.13561351
1.3614  -0.17381634
1.3788  -0.17463377
1.3963  -0.09813483
1.4137  -0.18306703
1.4312  -0.13058647
1.4486  -0.13483720
1.4661  -0.03765111
1.4835  -0.03638009
1.5010  -0.03711883
1.5184  -0.07063972
1.5359   0.02646734
1.5533  -0.00359565
1.5708  -0.00339667
1.5882   0.02410194
1.6057   0.02825685
1.6232   0.03170160
1.6406  -0.02532107
1.6581   0.04981720
1.6755   0.13024012
1.6930   0.16115980
1.7104   0.03590589
1.7279   0.14698481
1.7453   0.16403381
1.7628   0.11504242
1.7802   0.20762630
1.7977   0.13761067
1.8151   0.18276402
1.8326   0.20009613
1.8500   0.19853483
1.8675   0.17053427
1.8850   0.18648306
1.9024   0.24476608
1.9199   0.21352114
1.9373   0.20765104
1.9548   0.26163603
1.9722   0.22895777
1.9897   0.31036640
2.0071   0.36307104
2.0246   0.40344066
2.0420   0.26985408
2.0595   0.33249447
2.0769   0.29469515
2.0944   0.35131923
2.1118   0.35740437
2.1293   0.36564985
2.1468   0.40137928
2.1642   0.36733412
2.1817   0.39338776
2.1991   0.41158444
2.2166   0.47402576
2.2340   0.42065789
2.2515   0.47418230
2.2689   0.50729962
2.2864   0.47477915
2.3038   0.50851766
2.3213   0.45769380
2.3387   0.43389899
2.3562   0.55943056
2.3736   0.50393932
2.3911   0.55559215
2.4086   0.47165261
2.4260   0.50909598
2.4435   0.58143022
2.4609   0.50202411
2.4784   0.56333338
2.4958   0.63438284
2.5133   0.58515852
2.5307   0.58038343
2.5482   0.64788675
2.5656   0.55874703
2.5831   0.55990728
2.6005   0.58810528
2.6180   0.62810517
2.6354   0.64267171
2.6529   0.64776015
2.6704   0.64705785
2.6878   0.69881133
2.7053   0.65101202
2.7227   0.69400292
2.7402   0.58520463
2.7576   0.67619672
2.7751   0.62937373
2.7925   0.67117736
2.8100   0.67548024
2.8274   0.70251105
2.8449   0.64688237
2.8623   0.76491145
2.8798   0.67667890
2.8972   0.68182842
2.9147   0.65886998
2.9322   0.73839744
2.9496   0.72781467
2.9671   0.65277243
2.9845   0.71403697
3.0020   0.68968778
3.0194   0.74021260
3.0369   0.72107487
3.0543   0.67810845
3.0718   0.78581621
3.0892   0.70373353
3.1067   0.72923734
3.1241   0.70576309
3.1416   0.65599494
