  \phi      E(\phi)
0.0000  -0.73561721
0.0175  -0.70947030
0.0349  -1.00000000
0.0524  -0.68492964
0.0698  -1.00000000
0.0873  -0.76484907
0.1047  -0.70426323
0.1222  -1.00000000
0.1396  -0.56274948
0.1571  -1.00000000
0.1745  -1.00000000
0.1920  -0.83367140
0.2094  -1.00000000
0.2269  -0.59337313
0.2443  -1.00000000
0.2618  -1.00000000
0.2793  -0.16825585
0.2967  -1.00000000
0.3142  -0.74647807
0.3316  -0.55749162
0.3491  -1.00000000
0.3665  -1.00000000
0.3840  -0.81646677
0.4014  -1.00000000
0.4189  -0.84513853
0.4363  -0.77111181
0.4538  -1.00000000
0.4712  -0.81818182
0.4887  -0.71869144
0.5061  -0.88092678
0.5236  -0.62015880
0.5411  -1.00000000
0.5585  -0.77675287
0.5760  -0.64017660
0.5934  -0.48028752
0.6109  -1.00000000
0.6283  -0.17557252
0.6458  -0.68375969
0.6632  -0.76748591
0.6807  -1.00000000
0.6981  -0.67798807
0.7156  -0.47863610
0.7330  -0.81149518
0.7505  -1.00000000
0.7679  -1.00000000
0.7854  -0.22069316
0.8029  -0.27668488
0.8203  -1.00000000
0.8378  -0.67114591
0.8552  -0.38545032
0.8727  -0.79889711
0.8901  -0.48665693
0.9076  -0.33539351
0.9250  -0.79956854
0.9425  -0.30936370
0.9599  -0.32069994
0.9774  -0.48502994
0.9948  -0.32758621
1.0123  -0.20075347
1.0297   0.13888010
1.0472  -1.00000000
1.0647  -0.15862165
1.0821  -0.61213992
1.0996  -0.44315561
1.1170  -0.84263422
1.1345  -0.27328311
1.1519  -0.27360631
1.1694  -1.00000000
1.1868  -0.06630670
1.2043  -0.44865490
1.2217  -0.40557196
1.2392   0.07262899
1.2566  -0.19382946
1.2741  -0.09971038
1.2915  -0.81148566
1.3090   0.03220191
1.3265  -0.05186428
1.3439  -0.26789886
1.3614  -0.17497858
1.3788   0.14415499
1.3963  -0.05360406
1.4137   0.00940439
1.4312  -0.15579348
1.4486  -0.37551493
1.4661  -0.31637505
1.4835  -0.04062087
1.5010   0.20006086
1.5184   0.26259485
1.5359   0.03581425
1.5533   0.13483593
1.5708  -0.48131729
1.5882  -0.27025272
1.6057   0.07525819
1.6232   0.00519219
1.6406  -0.16153085
1.6581  -0.26032736
1.6755   0.01075796
1.6930  -0.36673528
1.7104   0.01633139
1.7279   0.27336226
1.7453  -0.20399429
1.7628   0.32818728
1.7802  -0.09351736
1.7977   0.41507627
1.8151   0.44756706
1.8326   0.21455621
1.8500  -0.01808208
1.8675  -0.37515516
1.8850   0.17144657
1.9024   0.30739300
1.9199   0.28700421
1.9373  -0.07104425
1.9548   0.54763897
1.9722   0.24071224
1.9897   0.21059376
2.0071   0.49273837
2.0246   0.30061249
2.0420   0.19303635
2.0595   0.78101198
2.0769   0.61947121
2.0944   0.00868640
2.1118   0.26955120
2.1293   0.50527085
2.1468   0.69997611
2.1642   0.26580510
2.1817   0.39567100
2.1991   0.22479186
2.2166   0.42229727
2.2340   0.32759874
2.2515   0.66296510
2.2689   1.00000000
2.2864   0.00684192
2.3038   0.66655062
2.3213   0.29254091
2.3387   0.85169311
2.3562   0.56819776
2.3736   0.49497468
2.3911   0.18598151
2.4086   0.20382098
2.4260   0.48533651
2.4435   0.63509472
2.4609   1.00000000
2.4784   0.60313146
2.4958   1.00000000
2.5133   0.63546663
2.5307   1.00000000
2.5482   0.39512460
2.5656   0.48872180
2.5831   0.88133725
2.6005   0.71580817
2.6180   0.19083484
2.6354   0.81119618
2.6529   1.00000000
2.6704   0.80759494
2.6878   1.00000000
2.7053   1.00000000
2.7227   1.00000000
2.7402   1.00000000
2.7576   0.86260071
2.7751   1.00000000
2.7925   0.80045074
2.8100   1.00000000
2.8274   0.74240883
2.8449   0.44858731
2.8623   0.81621622
2.8798   0.71086811
2.8972   0.86755499
2.9147   1.00000000
2.9322   0.83385162
2.9496   1.00000000
2.9671   0.81719260
2.9845   0.55487252
3.0020   1.00000000
3.0194   0.30766538
3.0369   0.85174626
3.0543   1.00000000
3.0718   1.00000000
3.0892   0.69190141
3.1067   1.00000000
3.1241   0.70577281
3.1416   0.55407638
