  \phi      E(\phi)
0.0000  -0.64893047
0.0175  -0.43957086
0.0349  -0.87394958
0.0524  -0.80013201
0.0698  -0.29899143
0.0873  -0.55457081
0.1047  -0.63784630
0.1222  -0.68107201
0.1396  -1.00000000
0.1571  -0.50673044
0.1745  -0.08760758
0.1920  -0.60387951
0.2094  -0.30696914
0.2269  -0.56456978
0.2443  -0.56950702
0.2618  -0.53455155
0.2793  -0.86803037
0.2967  -0.68008119
0.3142  -0.88096818
0.3316  -0.46425442
0.3491  -0.85182087
0.3665  -0.80540143
0.3840  -0.37067425
0.4014  -0.61116709
0.4189  -0.66508962
0.4363  -0.77807411
0.4538  -0.32987109
0.4712  -0.82961903
0.4887  -0.60615343
0.5061  -0.41129032
0.5236  -0.67516986
0.5411  -0.40289614
0.5585  -0.01803710
0.5760  -0.51674760
0.5934  -0.64164072
0.6109  -0.52288742
0.6283  -0.59743242
0.6458  -0.44336427
0.6632  -0.69688122
0.6807  -0.64734390
0.6981  -0.84697913
0.7156  -0.87040885
0.7330  -0.31462164
0.7505  -0.35602589
0.7679  -0.35736860
0.7854  -0.87856216
0.8029  -0.73316611
0.8203  -0.43721187
0.8378  -0.68585748
0.8552  -0.17838268
0.8727  -0.54877420
0.8901  -0.76877623
0.9076   0.00491524
0.9250  -0.33525691
0.9425  -0.71072932
0.9599  -0.12066689
0.9774  -0.16265423
0.9948  -0.52675226
1.0123  -0.64652968
1.0297  -0.31186731
1.0472  -0.52955326
1.0647  -0.53088932
1.0821  -0.75283464
1.0996  -0.73927863
1.1170  -0.34078256
1.1345  -0.54908171
1.1519  -0.36537367
1.1694  -0.22753332
1.1868  -0.20468797
1.2043  -0.67293626
1.2217   0.11893573
1.2392  -0.32894457
1.2566  -0.22899335
1.2741  -0.15311933
1.2915   0.43862736
1.3090   0.15605310
1.3265  -0.23123806
1.3439  -0.19540369
1.3614   0.13960524
1.3788   0.25389658
1.3963  -0.12011070
1.4137  -0.17020520
1.4312   0.09249291
1.4486  -0.26255126
1.4661  -0.34014608
1.4835   0.12358484
1.5010  -0.10500382
1.5184  -0.24966673
1.5359   0.05400268
1.5533   0.20024520
1.5708   0.33742140
1.5882  -0.05435494
1.6057  -0.15152198
1.6232  -0.05885542
1.6406   0.05703063
1.6581   0.15011625
1.6755   0.03905111
1.6930   0.13695236
1.7104  -0.01274909
1.7279  -0.76854599
1.7453  -0.12565466
1.7628   0.13661993
1.7802   0.34664455
1.7977  -0.12146181
1.8151   0.31983893
1.8326  -0.02328933
1.8500   0.77890125
1.8675   0.11291908
1.8850  -0.00143415
1.9024  -0.05536947
1.9199  -0.11572682
1.9373   0.00949343
1.9548   0.11606753
1.9722   0.50217362
1.9897   0.07101375
2.0071   0.62026283
2.0246   0.71291506
2.0420   0.22954429
2.0595   0.14887123
2.0769   0.33447635
2.0944   0.52505270
2.1118   0.36965470
2.1293   0.82251775
2.1468   0.41610984
2.1642  -0.53789080
2.1817   0.49204570
2.1991   0.50126669
2.2166   0.23339143
2.2340   0.11126370
2.2515   0.38465383
2.2689   0.49259274
2.2864   0.60323134
2.3038   0.49162492
2.3213   1.00000000
2.3387   0.52576980
2.3562   0.62366514
2.3736   0.69317389
2.3911   0.55888766
2.4086   0.38498125
2.4260   0.22492416
2.4435   0.70932387
2.4609   0.68965283
2.4784   0.52807080
2.4958   0.15967431
2.5133   0.42760767
2.5307   0.85456933
2.5482   0.56734069
2.5656   0.51356321
2.5831   0.53325230
2.6005   0.70108366
2.6180   0.60615197
2.6354   0.25044654
2.6529   0.05907008
2.6704   0.20833853
2.6878   0.63576722
2.7053   0.27731826
2.7227   0.78918809
2.7402   0.82837410
2.7576   0.44160454
2.7751   0.53602978
2.7925   0.55306380
2.8100   0.61761856
2.8274   0.67967321
2.8449   0.72788088
2.8623   0.53866588
2.8798   0.78981407
2.8972   0.61030288
2.9147   0.53690524
2.9322   0.81005627
2.9496   0.77611545
2.9671   0.62887895
2.9845   0.55807940
3.0020   0.54732747
3.0194   0.64750790
3.0369   0.88012216
3.0543   0.76334520
3.0718   0.42473937
3.0892  -0.00166531
3.1067   0.81921275
3.1241   0.33982598
3.1416   0.23970962
