  \phi      E(\phi)
0.0000  -0.64301891
0.0175  -0.87989279
0.0349  -0.90143489
0.0524  -0.86196058
0.0698  -0.84972213
0.0873  -0.82910563
0.1047  -0.71385702
0.1222  -0.75006370
0.1396  -0.59463147
0.1571  -0.60958509
0.1745  -1.00000000
0.1920  -0.92254844
0.2094  -1.00000000
0.2269  -0.87767716
0.2443  -0.87657508
0.2618  -0.73424658
0.2793  -1.00000000
0.2967  -0.82472525
0.3142  -0.89361791
0.3316  -0.89829200
0.3491  -0.78603674
0.3665  -0.91420255
0.3840  -0.65015769
0.4014  -0.73570712
0.4189  -0.66580999
0.4363  -0.84191728
0.4538  -0.85022268
0.4712  -0.49920408
0.4887  -0.84122360
0.5061  -0.82695578
0.5236  -0.90353056
0.5411  -0.62270014
0.5585  -0.74388560
0.5760  -0.52552607
0.5934  -0.34343663
0.6109  -0.29629821
0.6283  -0.78167903
0.6458  -0.41316740
0.6632  -0.70248138
0.6807  -0.79585965
0.6981  -0.79546770
0.7156  -0.54993144
0.7330  -0.35291211
0.7505  -0.81313810
0.7679  -0.65592311
0.7854  -0.32899143
0.8029  -0.37606966
0.8203  -0.67009919
0.8378  -0.53174743
0.8552  -0.52905291
0.8727  -0.58450253
0.8901  -0.56910861
0.9076  -0.70525577
0.9250  -0.59085228
0.9425  -0.68835197
0.9599  -0.65135588
0.9774  -0.55765149
0.9948  -0.54828791
1.0123  -0.05666183
1.0297  -0.51463579
1.0472  -0.40098122
1.0647  -0.62042683
1.0821  -0.43448699
1.0996  -0.30769231
1.1170  -0.07131052
1.1345  -0.24424853
1.1519  -0.22623726
1.1694  -0.39830741
1.1868  -0.33636663
1.2043  -0.40790980
1.2217  -0.24313718
1.2392  -0.40736214
1.2566  -0.43859224
1.2741  -0.37964101
1.2915  -0.12773379
1.3090  -0.01755110
1.3265  -0.13950098
1.3439  -0.24628306
1.3614  -0.13229453
1.3788   0.03719253
1.3963  -0.00501427
1.4137   0.05600636
1.4312  -0.17859404
1.4486   0.05284862
1.4661   0.01832861
1.4835  -0.23734742
1.5010  -0.17141377
1.5184  -0.02753005
1.5359  -0.00178093
1.5533  -0.39819165
1.5708   0.41240612
1.5882  -0.34791508
1.6057   0.40447200
1.6232  -0.07263365
1.6406   0.18066561
1.6581  -0.55717772
1.6755   0.10016524
1.6930  -0.10614480
1.7104   0.05901596
1.7279   0.15532222
1.7453   0.13842605
1.7628   0.55698758
1.7802  -0.03976602
1.7977   0.26842339
1.8151   0.59010118
1.8326   0.49401152
1.8500   0.09475494
1.8675   0.37266635
1.8850   0.08732955
1.9024   0.19493777
1.9199   0.32613878
1.9373   0.24497904
1.9548   0.30870872
1.9722   0.09161079
1.9897   0.31595047
2.0071   0.50061142
2.0246   0.06098661
2.0420   0.46439791
2.0595   0.69009320
2.0769   0.23420459
2.0944   0.26336103
2.1118   0.52347516
2.1293   0.32726791
2.1468   0.41633438
2.1642   0.37120573
2.1817   0.52319532
2.1991   0.19525733
2.2166   0.65726725
2.2340   0.69732924
2.2515   0.33235377
2.2689   0.60324218
2.2864   0.37925666
2.3038   0.43240441
2.3213   0.42359648
2.3387   0.53203204
2.3562   0.61449280
2.3736   0.54212585
2.3911   0.51546498
2.4086   0.42737422
2.4260   0.27387843
2.4435   0.67975711
2.4609   0.71130767
2.4784   0.72932150
2.4958   0.77822512
2.5133   0.91337802
2.5307   0.46528686
2.5482   0.90442417
2.5656   0.74256708
2.5831   0.58477792
2.6005   0.91110303
2.6180   0.60461032
2.6354   0.66742988
2.6529   0.69930653
2.6704   0.45291928
2.6878   0.60388655
2.7053   0.85093413
2.7227   0.80568966
2.7402   0.63714348
2.7576   0.74719742
2.7751   0.52578618
2.7925   0.83267986
2.8100   0.79914979
2.8274   0.83786775
2.8449   0.74568523
2.8623   0.68366771
2.8798   0.74804345
2.8972   0.92152892
2.9147   0.73999072
2.9322   0.82072874
2.9496   0.86763625
2.9671   0.82659439
2.9845   0.69977588
3.0020   0.43424743
3.0194   0.67962636
3.0369   0.85256723
3.0543   0.91893763
3.0718   0.92579162
3.0892   0.80316562
3.1067   0.81731349
3.1241   0.48267288
3.1416   0.89359627
