  \phi      E(\phi)
0.0000  -0.93926022
0.0175  -0.73131550
0.0349  -0.93124899
0.0524  -0.71601722
0.0698  -0.89975349
0.0873  -0.78796007
0.1047  -0.81516349
0.1222  -0.73170732
0.1396  -0.65087672
0.1571  -0.61867009
0.1745  -0.83807953
0.1920  -0.91284902
0.2094  -0.92911325
0.2269  -1.00000000
0.2443  -0.77912675
0.2618  -0.65260274
0.2793  -0.91446473
0.2967  -0.89076691
0.3142  -0.42482873
0.3316  -0.52937032
0.3491  -0.72615196
0.3665  -0.80923983
0.3840  -0.70431597
0.4014  -0.82680613
0.4189  -0.51981799
0.4363  -0.60843710
0.4538  -0.51840360
0.4712  -0.71546959
0.4887  -0.85409153
0.5061  -0.69269708
0.5236  -0.70609822
0.5411  -0.78155556
0.5585  -0.51930278
0.5760  -0.60544380
0.5934  -0.76253026
0.6109  -0.78211208
0.6283  -0.71350644
0.6458  -0.60085609
0.6632  -0.77377667
0.6807  -0.30298609
0.6981  -0.90431487
0.7156  -0.75112129
0.7330  -0.87924048
0.7505  -0.58098643
0.7679  -0.70269469
0.7854  -0.65169333
0.8029  -0.34514115
0.8203  -0.46348553
0.8378  -0.63910485
0.8552  -0.74349583
0.8727  -0.30271604
0.8901  -0.80688282
0.9076  -0.90567238
0.9250  -0.57047785
0.9425  -0.44877587
0.9599  -0.17530536
0.9774  -0.37687480
0.9948  -0.56984965
1.0123  -0.21843453
1.0297  -0.33995328
1.0472  -0.28163098
1.0647  -0.58087910
1.0821  -0.35667789
1.0996  -0.09112445
1.1170  -0.38774265
1.1345  -0.07722195
1.1519  -0.32978394
1.1694  -0.24495248
1.1868  -0.07312602
1.2043  -0.04233551
1.2217  -0.37992832
1.2392   0.06483114
1.2566  -0.41499891
1.2741  -0.15832097
1.2915  -0.29449767
1.3090  -0.51711416
1.3265  -0.08452793
1.3439  -0.44025744
1.3614  -0.51049808
1.3788  -0.28579956
1.3963   0.01002100
1.4137  -0.14567240
1.4312  -0.24846554
1.4486  -0.20070154
1.4661  -0.08344615
1.4835  -0.16405354
1.5010   0.00754320
1.5184  -0.01040667
1.5359  -0.18814904
1.5533  -0.03356958
1.5708  -0.04453984
1.5882  -0.17947955
1.6057   0.19919797
1.6232   0.33635001
1.6406   0.21685856
1.6581  -0.14843679
1.6755  -0.39325121
1.6930  -0.06245353
1.7104   0.16758039
1.7279   0.16480303
1.7453  -0.50000000
1.7628  -0.03467909
1.7802   0.08722453
1.7977  -0.06437328
1.8151   0.47291215
1.8326   0.47472784
1.8500   0.23090712
1.8675  -0.06463729
1.8850   0.29802886
1.9024   0.51439484
1.9199   0.38723117
1.9373   0.56518406
1.9548   0.13392585
1.9722   0.06999937
1.9897   0.44513458
2.0071   0.41559471
2.0246   0.08625345
2.0420   0.38681210
2.0595   0.49981140
2.0769   0.44528172
2.0944   0.25675193
2.1118   0.85071727
2.1293   0.64510020
2.1468   0.88105965
2.1642   0.44039613
2.1817   0.35632614
2.1991   0.55437431
2.2166   0.65129377
2.2340   0.49322830
2.2515   0.54184654
2.2689   0.56633870
2.2864   0.50032866
2.3038   0.54704587
2.3213   0.54024998
2.3387   0.53609623
2.3562   0.74079205
2.3736   0.55433227
2.3911   0.60478706
2.4086   0.51718446
2.4260   0.72091845
2.4435   0.69869982
2.4609   0.48450701
2.4784   0.92017252
2.4958   0.84927385
2.5133   0.70250738
2.5307   0.68504850
2.5482   0.86763478
2.5656   0.83042636
2.5831   0.72341488
2.6005   0.74037851
2.6180   0.66802033
2.6354   0.66660518
2.6529   0.47557767
2.6704   0.81786354
2.6878   0.83759710
2.7053   0.85166123
2.7227   0.76422130
2.7402   0.49749014
2.7576   0.79687815
2.7751   0.92205128
2.7925   0.92968271
2.8100   0.67908682
2.8274   0.90781599
2.8449   0.60966085
2.8623   0.83330378
2.8798   0.93203849
2.8972   0.90116003
2.9147   0.82575936
2.9322   0.80448068
2.9496   0.79085794
2.9671   0.91581801
2.9845   0.66590059
3.0020   0.63258076
3.0194   0.90952223
3.0369   0.89094733
3.0543   0.81489898
3.0718   0.83055590
3.0892   0.82379245
3.1067   0.89865781
3.1241   0.80640569
3.1416   0.88369572
