  \phi      E(\phi)
0.0000  -0.76438974
0.0175  -0.73115263
0.0349  -0.89917382
0.0524  -1.00000000
0.0698  -0.82238854
0.0873  -0.60338924
0.1047  -0.66158403
0.1222  -0.91150765
0.1396  -0.69158269
0.1571  -0.91034571
0.1745  -0.59928991
0.1920  -0.73705370
0.2094  -0.93122785
0.2269  -0.62410654
0.2443  -0.90316618
0.2618  -0.75832379
0.2793  -0.71568263
0.2967  -0.57339642
0.3142  -0.48550604
0.3316  -0.57103318
0.3491  -0.63983316
0.3665  -0.60313029
0.3840  -0.84562591
0.4014  -0.81263138
0.4189  -0.80301275
0.4363  -0.75250655
0.4538  -0.57025562
0.4712  -0.74131100
0.4887  -0.48866683
0.5061  -0.85495039
0.5236  -0.65695758
0.5411  -0.27676768
0.5585  -0.40138139
0.5760  -0.77320400
0.5934  -0.58715582
0.6109  -0.62831384
0.6283  -0.54126130
0.6458  -0.36828068
0.6632  -0.80582997
0.6807  -0.41970519
0.6981  -0.36129305
0.7156  -0.71918056
0.7330  -0.52083451
0.7505  -0.46423486
0.7679  -0.63901406
0.7854  -0.59529647
0.8029  -0.58829310
0.8203  -0.77075663
0.8378  -0.78618548
0.8552  -0.52992125
0.8727  -0.63650574
0.8901  -0.42552567
0.9076  -0.65809905
0.9250  -0.52737496
0.9425  -0.36964964
0.9599  -0.22312666
0.9774  -0.92131795
0.9948  -0.20682440
1.0123  -0.51204693
1.0297  -0.50422649
1.0472  -0.27718525
1.0647  -0.61127995
1.0821  -0.33525720
1.0996  -0.43918038
1.1170  -0.30711256
1.1345  -0.60036550
1.1519  -0.07433173
1.1694  -0.07144456
1.1868  -0.41781087
1.2043  -0.08277577
1.2217  -0.43166070
1.2392  -0.42038297
1.2566  -0.12637452
1.2741  -0.14498544
1.2915  -0.15625465
1.3090  -0.15082228
1.3265  -0.18950078
1.3439  -0.34318842
1.3614  -0.32475248
1.3788   0.08207449
1.3963   0.01081622
1.4137   0.21479065
1.4312  -0.04676003
1.4486  -0.06206022
1.4661   0.33454080
1.4835   0.03598159
1.5010   0.03340872
1.5184   0.22969188
1.5359  -0.11283162
1.5533   0.06947381
1.5708  -0.11390949
1.5882   0.00310939
1.6057   0.30770131
1.6232   0.10137727
1.6406  -0.17901850
1.6581   0.02885978
1.6755   0.18479567
1.6930  -0.00424085
1.7104   0.05643351
1.7279   0.03963074
1.7453   0.30424195
1.7628   0.00218032
1.7802   0.15441332
1.7977   0.27317589
1.8151  -0.24774699
1.8326   0.14271365
1.8500   0.26551449
1.8675   0.11256104
1.8850   0.11075759
1.9024   0.03937109
1.9199   0.35028418
1.9373   0.27192189
1.9548   0.47991918
1.9722   0.17557560
1.9897   0.22582074
2.0071   0.37921505
2.0246   0.21126899
2.0420   0.32603029
2.0595  -0.27829449
2.0769   0.18656179
2.0944   0.63119851
2.1118   0.54756857
2.1293   0.16483648
2.1468   0.51796623
2.1642   0.37057198
2.1817   0.40787588
2.1991   0.52579325
2.2166   0.42753610
2.2340   0.30695981
2.2515   0.39979925
2.2689   0.65085040
2.2864   0.73225228
2.3038   0.56588098
2.3213   0.55760558
2.3387   0.41830331
2.3562   0.84187821
2.3736   0.67732066
2.3911   0.43428221
2.4086   0.65010139
2.4260   0.69039025
2.4435   0.42984617
2.4609   0.64610229
2.4784   0.55210473
2.4958   0.77045613
2.5133   0.85465763
2.5307   0.41613134
2.5482   0.61359075
2.5656   0.63419701
2.5831   0.86527041
2.6005   0.35183822
2.6180   0.84713376
2.6354   0.78722031
2.6529   0.76333359
2.6704   0.66844260
2.6878   0.79867445
2.7053   1.00000000
2.7227   0.35306766
2.7402   0.84552014
2.7576   0.65152196
2.7751   0.82710846
2.7925   0.68279967
2.8100   0.58459854
2.8274   0.91612484
2.8449   0.90286618
2.8623   0.82261174
2.8798   0.92427465
2.8972   1.00000000
2.9147   0.81013682
2.9322   0.80000000
2.9496   0.89641434
2.9671   0.55187131
2.9845   0.86593703
3.0020   0.85383987
3.0194   0.87108588
3.0369   1.00000000
3.0543   1.00000000
3.0718   1.00000000
3.0892   0.87767411
3.1067   1.00000000
3.1241   0.80496544
3.1416   0.81891034
