  \phi      E(\phi)
0.0000  -0.87229962
0.0175  -0.83269595
0.0349  -0.73008486
0.0524  -0.88360987
0.0698  -0.81467491
0.0873  -0.29840915
0.1047  -0.57351239
0.1222  -0.74969902
0.1396  -0.66825274
0.1571  -0.90365051
0.1745  -0.39925674
0.1920  -1.00000000
0.2094  -0.71345505
0.2269  -0.80261315
0.2443  -0.91409860
0.2618  -0.61522070
0.2793  -0.52584929
0.2967  -0.60445307
0.3142  -0.72481947
0.3316  -0.50490486
0.3491  -0.73687742
0.3665  -0.35447154
0.3840  -0.31537454
0.4014  -0.71659617
0.4189  -0.77421335
0.4363  -0.44975253
0.4538  -0.55911047
0.4712  -0.42602892
0.4887  -0.42583153
0.5061  -0.63166255
0.5236  -0.31050729
0.5411  -0.61441214
0.5585  -0.37620916
0.5760  -0.58860450
0.5934  -0.59615385
0.6109  -0.60609020
0.6283  -0.68540065
0.6458  -0.57290108
0.6632  -0.46867210
0.6807  -0.73725568
0.6981  -0.38207574
0.7156  -0.45678689
0.7330  -0.75815003
0.7505  -0.69342184
0.7679  -0.55015245
0.7854  -0.13748764
0.8029  -0.66522773
0.8203  -0.21700259
0.8378  -0.17606124
0.8552  -0.04199599
0.8727  -0.26057022
0.8901  -0.74372709
0.9076  -0.67323742
0.9250  -0.47804209
0.9425  -0.54466886
0.9599  -0.21035672
0.9774  -0.32484463
0.9948  -0.69342433
1.0123  -0.39904380
1.0297  -0.63374299
1.0472  -0.26108856
1.0647   0.13689462
1.0821  -0.51838050
1.0996   0.05074295
1.1170  -0.26859504
1.1345  -0.35959099
1.1519  -0.20663947
1.1694   0.09604191
1.1868   0.03050298
1.2043  -0.15036295
1.2217   0.03940676
1.2392  -0.16069227
1.2566  -0.24523928
1.2741  -0.49328672
1.2915   0.27231564
1.3090  -0.28430433
1.3265  -0.14055463
1.3439  -0.25482418
1.3614  -0.01957157
1.3788  -0.41254205
1.3963  -0.00979908
1.4137  -0.54132317
1.4312  -0.20050712
1.4486  -0.31561009
1.4661  -0.05926284
1.4835  -0.38178019
1.5010  -0.39250063
1.5184   0.41026658
1.5359  -0.40599574
1.5533   0.28675306
1.5708  -0.01418769
1.5882   0.20393968
1.6057  -0.20307270
1.6232   0.02147117
1.6406   0.03769840
1.6581   0.26767288
1.6755   0.13960367
1.6930  -0.14443147
1.7104   0.15316160
1.7279  -0.70766726
1.7453   0.10826003
1.7628   0.18508223
1.7802   0.00235141
1.7977   0.14221586
1.8151   0.49014390
1.8326   0.12533062
1.8500   0.28936354
1.8675   0.45761551
1.8850   0.33031624
1.9024   0.18715256
1.9199   0.20175322
1.9373   0.11586453
1.9548   0.21368325
1.9722   0.35927710
1.9897   0.33034932
2.0071   0.31621819
2.0246   0.60095239
2.0420   0.48518338
2.0595   0.09046660
2.0769   0.64031165
2.0944   0.23193412
2.1118   0.24045689
2.1293   0.21818792
2.1468   0.71438732
2.1642   0.42906947
2.1817   0.35657031
2.1991   0.57855401
2.2166   0.72635542
2.2340   0.72632595
2.2515   0.22591185
2.2689   0.50872338
2.2864   0.52888206
2.3038   0.39548872
2.3213   0.23844556
2.3387   0.31874998
2.3562   0.09587473
2.3736   0.52758507
2.3911   0.50597855
2.4086  -0.08202828
2.4260   0.33029683
2.4435   0.59176402
2.4609   0.36558250
2.4784   0.54745157
2.4958   0.91499923
2.5133   0.72604599
2.5307   1.00000000
2.5482   0.55553578
2.5656   0.58153938
2.5831   0.67288385
2.6005   0.47647091
2.6180   0.52735571
2.6354   0.56052708
2.6529   0.71801252
2.6704   0.82165949
2.6878   0.64584077
2.7053   0.66163395
2.7227   0.69497839
2.7402   0.60227936
2.7576   0.26014320
2.7751   0.64233359
2.7925   0.47250370
2.8100   0.83165453
2.8274   0.38701299
2.8449   1.00000000
2.8623   0.70057712
2.8798   0.82057524
2.8972   0.52274170
2.9147   0.78164557
2.9322   0.69366647
2.9496   0.55862096
2.9671   0.70181526
2.9845   0.85923958
3.0020   0.77877195
3.0194   0.84217943
3.0369   0.79457235
3.0543   1.00000000
3.0718   0.66698202
3.0892   0.46260188
3.1067   1.00000000
3.1241   0.82677109
3.1416   0.68461895
