  \phi      E(\phi)
0.0000  -0.91777206
0.0175  -0.75524982
0.0349  -0.80243735
0.0524  -1.00000000
0.0698  -0.66480090
0.0873  -0.73136481
0.1047  -0.90142469
0.1222  -1.00000000
0.1396  -0.62251633
0.1571  -0.75576606
0.1745  -1.00000000
0.1920  -0.79707356
0.2094  -0.81943882
0.2269  -0.91957830
0.2443  -0.85228710
0.2618  -0.55304609
0.2793  -0.76132597
0.2967  -0.89924780
0.3142  -0.69050233
0.3316  -0.62398409
0.3491  -0.91310985
0.3665  -0.81368709
0.3840  -0.60262494
0.4014  -0.74732350
0.4189  -1.00000000
0.4363  -0.85693044
0.4538  -0.79250027
0.4712  -0.58084144
0.4887  -0.62291279
0.5061  -0.77670811
0.5236  -0.82697474
0.5411  -0.51985568
0.5585  -0.25089802
0.5760  -0.56498795
0.5934  -0.83988241
0.6109  -0.68583977
0.6283  -0.71021925
0.6458  -0.41343370
0.6632  -0.82714251
0.6807  -0.27193273
0.6981  -0.50888443
0.7156  -0.78722782
0.7330  -0.76469151
0.7505  -0.86163842
0.7679  -0.56857311
0.7854  -0.56119461
0.8029  -0.43642439
0.8203  -0.69350540
0.8378  -0.38378215
0.8552  -0.66456827
0.8727  -0.37001499
0.8901  -0.49290884
0.9076  -0.72773654
0.9250  -0.53872243
0.9425  -0.24926064
0.9599  -0.75835685
0.9774  -0.36191045
0.9948  -0.46258568
1.0123  -0.40143780
1.0297  -0.60828949
1.0472  -0.39491942
1.0647  -0.39097462
1.0821  -0.77663008
1.0996  -0.67005143
1.1170  -0.40898443
1.1345  -0.54982621
1.1519  -0.24983240
1.1694  -0.13491188
1.1868  -0.63310911
1.2043  -0.20203560
1.2217  -0.57574285
1.2392  -0.13870422
1.2566  -0.00525659
1.2741  -0.30499009
1.2915  -0.14299067
1.3090  -0.27492935
1.3265  -0.18262905
1.3439  -0.15239425
1.3614  -0.62483846
1.3788   0.04834539
1.3963  -0.30983684
1.4137  -0.07022610
1.4312  -0.64432083
1.4486   0.01427868
1.4661  -0.43712313
1.4835   0.16475317
1.5010  -0.19772786
1.5184  -0.07852957
1.5359   0.15727163
1.5533  -0.03590293
1.5708  -0.17972016
1.5882   0.18052854
1.6057   0.09410728
1.6232  -0.10102340
1.6406   0.34497740
1.6581   0.15712621
1.6755   0.19298246
1.6930   0.01078081
1.7104  -0.04141237
1.7279   0.12953196
1.7453  -0.45156524
1.7628  -0.10959837
1.7802   0.15576702
1.7977   0.65644758
1.8151  -0.03492885
1.8326   0.62612521
1.8500   0.16841074
1.8675   0.16840918
1.8850   0.50771577
1.9024   0.33456226
1.9199   0.46849151
1.9373   0.48231345
1.9548   0.49791012
1.9722   0.54719997
1.9897   0.13224151
2.0071   0.04588812
2.0246   0.45429784
2.0420   0.36879940
2.0595   0.18858242
2.0769   0.42843801
2.0944   0.25750361
2.1118   0.32443851
2.1293   0.21399202
2.1468   0.62765054
2.1642   0.39028393
2.1817   0.19436577
2.1991   0.56772844
2.2166   0.22890516
2.2340   0.25484343
2.2515   0.34362660
2.2689   0.67298925
2.2864   0.34837322
2.3038   0.70557599
2.3213   0.89290436
2.3387   0.56494278
2.3562   0.69515414
2.3736   0.79161823
2.3911   0.71601268
2.4086   0.75827301
2.4260   0.54264142
2.4435   0.48880199
2.4609   0.51800505
2.4784   0.58879836
2.4958   0.57848837
2.5133   0.87622565
2.5307   0.70018769
2.5482   0.58662056
2.5656   0.60641152
2.5831   0.57968301
2.6005   0.52012941
2.6180   0.80820399
2.6354   0.88220269
2.6529   0.79421872
2.6704   0.91474130
2.6878   0.67818470
2.7053   0.78325544
2.7227   0.91548852
2.7402   0.75096483
2.7576   0.78065106
2.7751   0.80648944
2.7925   0.75831804
2.8100   0.69486890
2.8274   0.44119107
2.8449   0.72812819
2.8623   0.81154775
2.8798   0.67835070
2.8972   0.91553498
2.9147   0.87902950
2.9322   0.68018251
2.9496   1.00000000
2.9671   0.78274737
2.9845   0.86547447
3.0020   0.81378128
3.0194   0.71894671
3.0369   0.71245323
3.0543   0.88067819
3.0718   1.00000000
3.0892   0.86168754
3.1067   0.77053062
3.1241   0.84248879
3.1416   0.87396224
