  \phi      E(\phi)
0.0000  -0.80057452
0.0175  -0.79701431
0.0349  -0.79515947
0.0524  -0.73967030
0.0698  -0.82417362
0.0873  -0.82720634
0.1047  -0.74975739
0.1222  -0.80926014
0.1396  -0.75455923
0.1571  -0.76483485
0.1745  -0.72223054
0.1920  -0.79648366
0.2094  -0.75989564
0.2269  -0.78440241
0.2443  -0.74704676
0.2618  -0.74008345
0.2793  -0.72280016
0.2967  -0.79043988
0.3142  -0.70993725
0.3316  -0.78201351
0.3491  -0.75139260
0.3665  -0.71426454
0.3840  -0.74308760
0.4014  -0.73008502
0.4189  -0.73883184
0.4363  -0.73259609
0.4538  -0.69227548
0.4712  -0.71502166
0.4887  -0.70157500
0.5061  -0.65700618
0.5236  -0.67348786
0.5411  -0.63659849
0.5585  -0.61653079
0.5760  -0.61987669
0.5934  -0.60201979
0.6109  -0.63759182
0.6283  -0.61332964
0.6458  -0.60818099
0.6632  -0.62181008
0.6807  -0.66519463
0.6981  -0.51815965
0.7156  -0.55070174
0.7330  -0.59956116
0.7505  -0.57947703
0.7679  -0.55106780
0.7854  -0.51909477
0.8029  -0.53531087
0.8203  -0.56190819
0.8378  -0.52480516
0.8552  -0.57632558
0.8727  -0.50487304
0.8901  -0.47095957
0.9076  -0.49240414
0.9250  -0.47184610
0.9425  -0.49003663
0.9599  -0.51122296
0.9774  -0.46331054
0.9948  -0.44089907
1.0123  -0.41424230
1.0297  -0.38460056
1.0472  -0.47188100
1.0647  -0.34532229
1.0821  -0.31593197
1.0996  -0.30627233
1.1170  -0.35638080
1.1345  -0.33138132
1.1519  -0.26866641
1.1694  -0.28755948
1.1868  -0.27412674
1.2043  -0.24607447
1.2217  -0.25364722
1.2392  -0.23882547
1.2566  -0.23035494
1.2741  -0.28610416
1.2915  -0.24822445
1.3090  -0.21221987
1.3265  -0.21007603
1.3439  -0.12574072
1.3614  -0.13107156
1.3788  -0.15095711
1.3963  -0.15629065
1.4137  -0.10139531
1.4312  -0.08837465
1.4486  -0.11405889
1.4661  -0.09023397
1.4835  -0.00602446
1.5010  -0.03398008
1.5184   0.03198897
1.5359   0.08707170
1.5533   0.01211907
1.5708  -0.01765550
1.5882   0.03731505
1.6057  -0.01675528
1.6232   0.04736334
1.6406   0.00907115
1.6581   0.14247062
1.6755   0.10593592
1.6930   0.07447937
1.7104   0.17408443
1.7279   0.13497387
1.7453   0.16095107
1.7628   0.12727208
1.7802   0.11603593
1.7977   0.16909119
1.8151   0.16243538
1.8326   0.18172894
1.8500   0.19672668
1.8675   0.27393303
1.8850   0.22939276
1.9024   0.25899163
1.9199   0.32982399
1.9373   0.27763998
1.9548   0.29642802
1.9722   0.30573289
1.9897   0.29120845
2.0071   0.32449684
2.0246   0.31834083
2.0420   0.34598330
2.0595   0.39342938
2.0769   0.33890614
2.0944   0.43448134
2.1118   0.36373131
2.1293   0.38012588
2.1468   0.39503819
2.1642   0.41407420
2.1817   0.40161761
2.1991   0.45405870
2.2166   0.48286038
2.2340   0.51602489
2.2515   0.50107500
2.2689   0.52294108
2.2864   0.51704939
2.3038   0.48004944
2.3213   0.53926558
2.3387   0.50437028
2.3562   0.56263818
2.3736   0.58222591
2.3911   0.56448284
2.4086   0.59272162
2.4260   0.60802217
2.4435   0.65559313
2.4609   0.62797175
2.4784   0.63215583
2.4958   0.64550556
2.5133   0.60063906
2.5307   0.68550541
2.5482   0.65685316
2.5656   0.64174131
2.5831   0.65479450
2.6005   0.67315627
2.6180   0.63428217
2.6354   0.72459274
2.6529   0.69899457
2.6704   0.67147402
2.6878   0.74572792
2.7053   0.67443831
2.7227   0.74328037
2.7402   0.73215025
2.7576   0.75912612
2.7751   0.71000463
2.7925   0.75998706
2.8100   0.72577857
2.8274   0.71083149
2.8449   0.72481059
2.8623   0.74356946
2.8798   0.76328873
2.8972   0.75835200
2.9147   0.78187529
2.9322   0.81183913
2.9496   0.75044680
2.9671   0.81847247
2.9845   0.77617043
3.0020   0.75585834
3.0194   0.77977136
3.0369   0.77726072
3.0543   0.77682592
3.0718   0.76650122
3.0892   0.75243776
3.1067   0.76304020
3.1241   0.79535959
3.1416   0.75856868
