  \phi      E(\phi)
0.0000  -0.82445263
0.0175  -0.85050402
0.0349  -0.86438108
0.0524  -0.87257240
0.0698  -0.83475757
0.0873  -0.83921194
0.1047  -0.80803388
0.1222  -0.88264290
0.1396  -0.79691078
0.1571  -0.86558613
0.1745  -0.82451094
0.1920  -0.85267301
0.2094  -0.82398228
0.2269  -0.79224382
0.2443  -0.86108173
0.2618  -0.78056467
0.2793  -0.70600792
0.2967  -0.77107131
0.3142  -0.89113502
0.3316  -0.74065140
0.3491  -0.82161342
0.3665  -0.72165044
0.3840  -0.79428570
0.4014  -0.77877494
0.4189  -0.76425766
0.4363  -0.71051901
0.4538  -0.80200222
0.4712  -0.75069046
0.4887  -0.75861596
0.5061  -0.78392402
0.5236  -0.84361973
0.5411  -0.81237833
0.5585  -0.70970836
0.5760  -0.75982049
0.5934  -0.64629805
0.6109  -0.71667422
0.6283  -0.71193461
0.6458  -0.69076340
0.6632  -0.66530457
0.6807  -0.58793247
0.6981  -0.66329670
0.7156  -0.49666945
0.7330  -0.62102862
0.7505  -0.73684317
0.7679  -0.57425708
0.7854  -0.62162543
0.8029  -0.50165640
0.8203  -0.50778418
0.8378  -0.50295671
0.8552  -0.53998322
0.8727  -0.56206923
0.8901  -0.52704597
0.9076  -0.43708408
0.9250  -0.56220783
0.9425  -0.59673284
0.9599  -0.46907584
0.9774  -0.49638322
0.9948  -0.46170164
1.0123  -0.32863658
1.0297  -0.69171745
1.0472  -0.52236553
1.0647  -0.32215048
1.0821  -0.46796089
1.0996  -0.49515602
1.1170  -0.36605043
1.1345  -0.35149246
1.1519  -0.33649449
1.1694  -0.33082183
1.1868  -0.37812782
1.2043  -0.30377961
1.2217  -0.30617987
1.2392  -0.35446524
1.2566  -0.31323216
1.2741  -0.08430261
1.2915  -0.11555218
1.3090  -0.27385254
1.3265  -0.12887818
1.3439  -0.11573144
1.3614  -0.11705299
1.3788  -0.14264358
1.3963  -0.08232432
1.4137   0.03045285
1.4312   0.03658639
1.4486  -0.20257688
1.4661  -0.06992925
1.4835  -0.06040664
1.5010  -0.01235286
1.5184  -0.02871626
1.5359   0.01306306
1.5533  -0.12516614
1.5708   0.01508908
1.5882  -0.03563050
1.6057  -0.03755054
1.6232   0.06771670
1.6406   0.02084708
1.6581   0.18414663
1.6755  -0.01919117
1.6930   0.00232575
1.7104   0.20691573
1.7279  -0.00756605
1.7453   0.17161954
1.7628   0.16136839
1.7802   0.07831239
1.7977   0.35335115
1.8151   0.25452848
1.8326   0.30848406
1.8500   0.20006659
1.8675   0.26487347
1.8850   0.26097874
1.9024   0.26495260
1.9199   0.20404619
1.9373   0.44761373
1.9548   0.33470780
1.9722   0.33298581
1.9897   0.22474156
2.0071   0.30835754
2.0246   0.48117546
2.0420   0.40074530
2.0595   0.41012496
2.0769   0.49498957
2.0944   0.59179593
2.1118   0.44599226
2.1293   0.50895024
2.1468   0.42467586
2.1642   0.48196404
2.1817   0.49323561
2.1991   0.49985789
2.2166   0.54395298
2.2340   0.62213740
2.2515   0.51220163
2.2689   0.62029400
2.2864   0.52323923
2.3038   0.55048931
2.3213   0.66500859
2.3387   0.56730626
2.3562   0.68614453
2.3736   0.54808025
2.3911   0.57755529
2.4086   0.48732237
2.4260   0.68491013
2.4435   0.77233555
2.4609   0.61764706
2.4784   0.61268497
2.4958   0.68092249
2.5133   0.69538168
2.5307   0.73699073
2.5482   0.74796858
2.5656   0.74272383
2.5831   0.78342137
2.6005   0.71250643
2.6180   0.77733860
2.6354   0.76266083
2.6529   0.71377782
2.6704   0.68593179
2.6878   0.85696576
2.7053   0.63528797
2.7227   0.81754286
2.7402   0.72944580
2.7576   0.69787377
2.7751   0.73184332
2.7925   0.86259797
2.8100   0.84003636
2.8274   0.86112981
2.8449   0.83207541
2.8623   0.76299709
2.8798   0.84195363
2.8972   0.77847545
2.9147   0.76244080
2.9322   0.72282390
2.9496   0.75436389
2.9671   0.88138879
2.9845   0.88482769
3.0020   0.82104579
3.0194   0.83334713
3.0369   0.92120625
3.0543   0.89159748
3.0718   0.85077343
3.0892   0.81315995
3.1067   0.83995835
3.1241   0.84702632
3.1416   0.82127271
