  \phi      E(\phi)
0.0000  -0.73965199
0.0175  -0.68438979
0.0349  -0.72381108
0.0524  -0.67953196
0.0698  -0.70685711
0.0873  -0.71468983
0.1047  -0.68084883
0.1222  -0.69831588
0.1396  -0.69609201
0.1571  -0.66572644
0.1745  -0.71966412
0.1920  -0.64439118
0.2094  -0.68107340
0.2269  -0.67872374
0.2443  -0.65770852
0.2618  -0.66895423
0.2793  -0.69735819
0.2967  -0.69195869
0.3142  -0.63983241
0.3316  -0.67294492
0.3491  -0.67615778
0.3665  -0.62873424
0.3840  -0.64247289
0.4014  -0.66245494
0.4189  -0.64182676
0.4363  -0.62101183
0.4538  -0.61914781
0.4712  -0.62766079
0.4887  -0.66205316
0.5061  -0.61670090
0.5236  -0.61770344
0.5411  -0.64782745
0.5585  -0.56253993
0.5760  -0.58886003
0.5934  -0.59537209
0.6109  -0.57511837
0.6283  -0.56808637
0.6458  -0.53850948
0.6632  -0.56185236
0.6807  -0.54599402
0.6981  -0.53491895
0.7156  -0.54062945
0.7330  -0.52813023
0.7505  -0.48179169
0.7679  -0.47523399
0.7854  -0.48075615
0.8029  -0.50424170
0.8203  -0.50083238
0.8378  -0.46167585
0.8552  -0.47714665
0.8727  -0.46428504
0.8901  -0.43256996
0.9076  -0.46814236
0.9250  -0.41689478
0.9425  -0.39989966
0.9599  -0.38233539
0.9774  -0.38345996
0.9948  -0.39020222
1.0123  -0.35751625
1.0297  -0.36227838
1.0472  -0.35276768
1.0647  -0.33869182
1.0821  -0.33295377
1.0996  -0.30988992
1.1170  -0.30940896
1.1345  -0.31008808
1.1519  -0.28197010
1.1694  -0.26868253
1.1868  -0.26853803
1.2043  -0.26217879
1.2217  -0.23120625
1.2392  -0.19691567
1.2566  -0.22251821
1.2741  -0.21075332
1.2915  -0.19873597
1.3090  -0.21777548
1.3265  -0.16492004
1.3439  -0.15216918
1.3614  -0.11535997
1.3788  -0.15650709
1.3963  -0.12176256
1.4137  -0.13313347
1.4312  -0.14367065
1.4486  -0.08979230
1.4661  -0.03435689
1.4835  -0.01372066
1.5010  -0.06938947
1.5184  -0.01253788
1.5359  -0.04164861
1.5533   0.01720667
1.5708  -0.01808768
1.5882   0.01401730
1.6057   0.06217757
1.6232   0.05724701
1.6406   0.07468555
1.6581   0.06132766
1.6755   0.10889499
1.6930   0.09573643
1.7104   0.12088519
1.7279   0.10495051
1.7453   0.12493118
1.7628   0.13860738
1.7802   0.14960417
1.7977   0.13416484
1.8151   0.15593013
1.8326   0.22945868
1.8500   0.17099310
1.8675   0.20279925
1.8850   0.21258325
1.9024   0.22267093
1.9199   0.25085713
1.9373   0.21841560
1.9548   0.26444517
1.9722   0.27488201
1.9897   0.24969494
2.0071   0.34085465
2.0246   0.30111656
2.0420   0.34142227
2.0595   0.35084209
2.0769   0.32779459
2.0944   0.32840566
2.1118   0.36826270
2.1293   0.36148512
2.1468   0.36350934
2.1642   0.39839556
2.1817   0.39986428
2.1991   0.38970843
2.2166   0.43761535
2.2340   0.46408047
2.2515   0.43888980
2.2689   0.46178775
2.2864   0.48898812
2.3038   0.48138029
2.3213   0.47092721
2.3387   0.49376782
2.3562   0.48380457
2.3736   0.53168725
2.3911   0.53292838
2.4086   0.53471689
2.4260   0.56065490
2.4435   0.58217097
2.4609   0.53248475
2.4784   0.56493820
2.4958   0.56857266
2.5133   0.56151833
2.5307   0.59415322
2.5482   0.56707525
2.5656   0.62895054
2.5831   0.63083133
2.6005   0.60799038
2.6180   0.60933868
2.6354   0.58903840
2.6529   0.65692883
2.6704   0.67373570
2.6878   0.67235640
2.7053   0.64789971
2.7227   0.66994634
2.7402   0.61262491
2.7576   0.66664660
2.7751   0.68599953
2.7925   0.67513588
2.8100   0.68895425
2.8274   0.69668148
2.8449   0.67589260
2.8623   0.68363074
2.8798   0.67958005
2.8972   0.73142554
2.9147   0.69700812
2.9322   0.69388094
2.9496   0.71596055
2.9671   0.66344141
2.9845   0.74076206
3.0020   0.70595924
3.0194   0.70181251
3.0369   0.74314153
3.0543   0.76383868
3.0718   0.69772892
3.0892   0.70820964
3.1067   0.72211444
3.1241   0.73435450
3.1416   0.69221635
