  \phi      E(\phi)
0.0000  -0.41221454
0.0175  -0.44860434
0.0349  -0.33273433
0.0524  -0.45953073
0.0698  -0.39865182
0.0873  -0.43719408
0.1047  -0.39277619
0.1222  -0.41196576
0.1396  -0.39808861
0.1571  -0.41900774
0.1745  -0.37927036
0.1920  -0.38499052
0.2094  -0.48205867
0.2269  -0.38865396
0.2443  -0.44145657
0.2618  -0.40347827
0.2793  -0.38904434
0.2967  -0.45313039
0.3142  -0.34225857
0.3316  -0.51276611
0.3491  -0.46867966
0.3665  -0.42122118
0.3840  -0.48461583
0.4014  -0.29444787
0.4189  -0.33834057
0.4363  -0.34679322
0.4538  -0.35586749
0.4712  -0.33269931
0.4887  -0.32314791
0.5061  -0.35779269
0.5236  -0.38228187
0.5411  -0.33764382
0.5585  -0.34476496
0.5760  -0.35378112
0.5934  -0.32324713
0.6109  -0.33396490
0.6283  -0.18045713
0.6458  -0.31757754
0.6632  -0.42682692
0.6807  -0.33534920
0.6981  -0.37299529
0.7156  -0.23742369
0.7330  -0.28568091
0.7505  -0.24946993
0.7679  -0.27315839
0.7854  -0.30829522
0.8029  -0.30976545
0.8203  -0.31411075
0.8378  -0.25341605
0.8552  -0.31108537
0.8727  -0.22738577
0.8901  -0.32316781
0.9076  -0.18961305
0.9250  -0.27275905
0.9425  -0.25884250
0.9599  -0.31242184
0.9774  -0.20640010
0.9948  -0.20357690
1.0123  -0.24145354
1.0297  -0.23896708
1.0472  -0.24458354
1.0647  -0.18986902
1.0821  -0.11045910
1.0996  -0.27862447
1.1170  -0.23846454
1.1345  -0.09494762
1.1519  -0.22649621
1.1694  -0.18626479
1.1868  -0.16387163
1.2043  -0.12928305
1.2217  -0.16520431
1.2392  -0.24245082
1.2566  -0.08240244
1.2741  -0.13953570
1.2915  -0.10254893
1.3090  -0.14003679
1.3265  -0.09267703
1.3439  -0.06296232
1.3614  -0.15414987
1.3788  -0.11679885
1.3963  -0.14786153
1.4137  -0.09269261
1.4312  -0.14370380
1.4486  -0.02912929
1.4661  -0.06150519
1.4835  -0.12040300
1.5010   0.04330169
1.5184   0.00249455
1.5359  -0.13760709
1.5533  -0.01831331
1.5708   0.01096280
1.5882  -0.03280795
1.6057   0.03911821
1.6232  -0.01430060
1.6406   0.09797159
1.6581   0.03110248
1.6755   0.01613391
1.6930   0.07507666
1.7104  -0.02397481
1.7279  -0.00116930
1.7453   0.09817957
1.7628   0.01335195
1.7802   0.01162336
1.7977  -0.00437140
1.8151   0.03861660
1.8326   0.07479782
1.8500   0.05731617
1.8675   0.04581667
1.8850  -0.00270668
1.9024   0.15493370
1.9199   0.14596156
1.9373   0.16905683
1.9548   0.12662053
1.9722   0.16870537
1.9897   0.23816654
2.0071   0.15493995
2.0246   0.19458934
2.0420   0.08819084
2.0595   0.17835010
2.0769   0.07862417
2.0944   0.12563543
2.1118   0.17594017
2.1293   0.19718540
2.1468   0.29048511
2.1642   0.22335986
2.1817   0.21148735
2.1991   0.21930952
2.2166   0.27314288
2.2340   0.22306042
2.2515   0.20326502
2.2689   0.26979112
2.2864   0.26805502
2.3038   0.18512312
2.3213   0.28653303
2.3387   0.17767708
2.3562   0.28587802
2.3736   0.27268132
2.3911   0.22121867
2.4086   0.29884118
2.4260   0.25699843
2.4435   0.38642250
2.4609   0.35592847
2.4784   0.40003173
2.4958   0.32171834
2.5133   0.30881685
2.5307   0.33466056
2.5482   0.33289645
2.5656   0.38564126
2.5831   0.27359877
2.6005   0.37016416
2.6180   0.27957425
2.6354   0.37868025
2.6529   0.36081245
2.6704   0.42847125
2.6878   0.39310295
2.7053   0.35928708
2.7227   0.33880395
2.7402   0.33380343
2.7576   0.30104592
2.7751   0.29111234
2.7925   0.36608401
2.8100   0.35229753
2.8274   0.34064136
2.8449   0.45513369
2.8623   0.42890317
2.8798   0.35111490
2.8972   0.43141705
2.9147   0.40909463
2.9322   0.39691276
2.9496   0.35696248
2.9671   0.35675379
2.9845   0.39475575
3.0020   0.39760183
3.0194   0.41367213
3.0369   0.42633590
3.0543   0.36284468
3.0718   0.30452018
3.0892   0.48898968
3.1067   0.36148739
3.1241   0.30826041
3.1416   0.31774679
