  \phi      E(\phi)
0.0000  -0.85435968
0.0175  -0.86324548
0.0349  -0.89808444
0.0524  -0.73504581
0.0698  -0.79753422
0.0873  -0.72375809
0.1047  -0.86966370
0.1222  -0.87486387
0.1396  -0.82279283
0.1571  -0.86880494
0.1745  -0.79912949
0.1920  -0.72698200
0.2094  -0.88677568
0.2269  -0.81779414
0.2443  -0.74145182
0.2618  -0.73097921
0.2793  -0.87048835
0.2967  -0.84594452
0.3142  -0.82629328
0.3316  -0.77084785
0.3491  -0.77627723
0.3665  -0.77459124
0.3840  -0.74335632
0.4014  -0.88442866
0.4189  -0.69992550
0.4363  -0.69335795
0.4538  -0.70602989
0.4712  -0.80256149
0.4887  -0.65188934
0.5061  -0.77221909
0.5236  -0.77146177
0.5411  -0.74168907
0.5585  -0.68206556
0.5760  -0.75121570
0.5934  -0.64936865
0.6109  -0.74777009
0.6283  -0.69428246
0.6458  -0.70391610
0.6632  -0.67684161
0.6807  -0.70840108
0.6981  -0.64769777
0.7156  -0.53304162
0.7330  -0.56244956
0.7505  -0.57222694
0.7679  -0.67559105
0.7854  -0.54543038
0.8029  -0.62814382
0.8203  -0.66292818
0.8378  -0.62844068
0.8552  -0.43878604
0.8727  -0.56348480
0.8901  -0.53547480
0.9076  -0.49350929
0.9250  -0.46786829
0.9425  -0.49128727
0.9599  -0.34609397
0.9774  -0.49012020
0.9948  -0.35781357
1.0123  -0.47794251
1.0297  -0.38837529
1.0472  -0.36059168
1.0647  -0.47265233
1.0821  -0.38348017
1.0996  -0.20720340
1.1170  -0.43062680
1.1345  -0.43489586
1.1519  -0.29363432
1.1694  -0.50077999
1.1868  -0.22817601
1.2043  -0.25963865
1.2217  -0.34695332
1.2392  -0.36678785
1.2566  -0.29061247
1.2741  -0.20846780
1.2915  -0.20028663
1.3090  -0.19467392
1.3265  -0.14883975
1.3439  -0.06408264
1.3614  -0.10452338
1.3788  -0.11871175
1.3963  -0.17067200
1.4137  -0.06976894
1.4312  -0.04286792
1.4486  -0.14616546
1.4661   0.02988755
1.4835  -0.12374317
1.5010  -0.06430323
1.5184   0.10662485
1.5359  -0.14296790
1.5533  -0.06387125
1.5708  -0.05475542
1.5882   0.04540690
1.6057  -0.12729797
1.6232   0.06510843
1.6406   0.07440384
1.6581   0.04026057
1.6755   0.02321897
1.6930   0.16992427
1.7104   0.13066941
1.7279   0.24577727
1.7453   0.03702164
1.7628   0.15388325
1.7802   0.34734818
1.7977   0.04936149
1.8151   0.17717163
1.8326   0.22000116
1.8500   0.20923384
1.8675   0.16013754
1.8850   0.32617178
1.9024   0.28957400
1.9199   0.28370018
1.9373   0.31445595
1.9548   0.24158235
1.9722   0.36342891
1.9897   0.23874654
2.0071   0.37846594
2.0246   0.45344609
2.0420   0.32894613
2.0595   0.37758512
2.0769   0.32338495
2.0944   0.25740137
2.1118   0.44430792
2.1293   0.56575521
2.1468   0.46972754
2.1642   0.57689352
2.1817   0.52002158
2.1991   0.44443556
2.2166   0.52916697
2.2340   0.51467452
2.2515   0.42753923
2.2689   0.51347075
2.2864   0.51435856
2.3038   0.47445079
2.3213   0.52780362
2.3387   0.71692666
2.3562   0.53813584
2.3736   0.57613411
2.3911   0.70171742
2.4086   0.58937473
2.4260   0.66247035
2.4435   0.63064623
2.4609   0.64724174
2.4784   0.70585151
2.4958   0.74403134
2.5133   0.58543595
2.5307   0.64224037
2.5482   0.66719053
2.5656   0.67649251
2.5831   0.64347658
2.6005   0.67242953
2.6180   0.88541632
2.6354   0.71359316
2.6529   0.68901264
2.6704   0.74158680
2.6878   0.64530241
2.7053   0.81295839
2.7227   0.72303458
2.7402   0.75261886
2.7576   0.55971492
2.7751   0.68000086
2.7925   0.83304290
2.8100   0.75180728
2.8274   0.75589199
2.8449   0.84921044
2.8623   0.79827053
2.8798   0.68473065
2.8972   0.80630080
2.9147   0.77953306
2.9322   0.78718955
2.9496   0.82435830
2.9671   0.82262714
2.9845   0.92868771
3.0020   0.83606978
3.0194   0.75248354
3.0369   0.89654061
3.0543   0.80405310
3.0718   0.79381443
3.0892   0.79941939
3.1067   0.74280431
3.1241   0.84325973
3.1416   0.85802067
