  \phi      E(\phi)
0.0000  -0.38703831
0.0175  -0.39625720
0.0349  -0.42692551
0.0524  -0.37486699
0.0698  -0.37537242
0.0873  -0.41670171
0.1047  -0.36986985
0.1222  -0.39152337
0.1396  -0.42344735
0.1571  -0.41673068
0.1745  -0.37789883
0.1920  -0.40721914
0.2094  -0.38468883
0.2269  -0.41232101
0.2443  -0.39718919
0.2618  -0.37270514
0.2793  -0.39761701
0.2967  -0.41223046
0.3142  -0.37952147
0.3316  -0.39054533
0.3491  -0.36870347
0.3665  -0.36202985
0.3840  -0.36456255
0.4014  -0.36918509
0.4189  -0.37246260
0.4363  -0.35156986
0.4538  -0.34836240
0.4712  -0.37571733
0.4887  -0.35278354
0.5061  -0.37670576
0.5236  -0.39360766
0.5411  -0.36437379
0.5585  -0.37025431
0.5760  -0.38155753
0.5934  -0.34129132
0.6109  -0.36829969
0.6283  -0.35207928
0.6458  -0.36342611
0.6632  -0.38929023
0.6807  -0.32750324
0.6981  -0.34636601
0.7156  -0.34445675
0.7330  -0.34533320
0.7505  -0.35870377
0.7679  -0.35340049
0.7854  -0.32340628
0.8029  -0.31930942
0.8203  -0.32085715
0.8378  -0.29259073
0.8552  -0.31897805
0.8727  -0.30865340
0.8901  -0.31493395
0.9076  -0.33875986
0.9250  -0.28627529
0.9425  -0.30220455
0.9599  -0.32556065
0.9774  -0.26880866
0.9948  -0.28714935
1.0123  -0.29808864
1.0297  -0.30503798
1.0472  -0.27889428
1.0647  -0.29076893
1.0821  -0.26550854
1.0996  -0.29877663
1.1170  -0.25772463
1.1345  -0.25301047
1.1519  -0.25944577
1.1694  -0.21260973
1.1868  -0.24462630
1.2043  -0.20896885
1.2217  -0.22821413
1.2392  -0.19541737
1.2566  -0.22602692
1.2741  -0.23191464
1.2915  -0.20709682
1.3090  -0.21289651
1.3265  -0.19528240
1.3439  -0.20873609
1.3614  -0.18292948
1.3788  -0.19078793
1.3963  -0.15596385
1.4137  -0.19198405
1.4312  -0.14741156
1.4486  -0.14544364
1.4661  -0.17084306
1.4835  -0.17095602
1.5010  -0.14930480
1.5184  -0.14716928
1.5359  -0.10421707
1.5533  -0.13805698
1.5708  -0.13304613
1.5882  -0.12021713
1.6057  -0.10189892
1.6232  -0.12588761
1.6406  -0.12232498
1.6581  -0.10204120
1.6755  -0.10760012
1.6930  -0.06963633
1.7104  -0.05919247
1.7279  -0.06690609
1.7453  -0.04458325
1.7628  -0.06091294
1.7802  -0.03965927
1.7977  -0.06338083
1.8151  -0.02480725
1.8326  -0.06627384
1.8500  -0.03332903
1.8675  -0.02341475
1.8850  -0.02426441
1.9024  -0.00846505
1.9199   0.00190919
1.9373  -0.00282604
1.9548   0.01150824
1.9722   0.01634827
1.9897   0.02001105
2.0071   0.03748444
2.0246   0.02651355
2.0420   0.06617683
2.0595   0.02078962
2.0769   0.04350031
2.0944   0.04741755
2.1118   0.04367965
2.1293   0.08083667
2.1468   0.07837942
2.1642   0.07663515
2.1817   0.05823879
2.1991   0.08831525
2.2166   0.08813291
2.2340   0.09135378
2.2515   0.09594375
2.2689   0.09627295
2.2864   0.09343246
2.3038   0.11437328
2.3213   0.12165057
2.3387   0.11456282
2.3562   0.11270933
2.3736   0.12254525
2.3911   0.15728726
2.4086   0.15698191
2.4260   0.13171880
2.4435   0.15447580
2.4609   0.15523006
2.4784   0.16767106
2.4958   0.17653655
2.5133   0.16444844
2.5307   0.19078109
2.5482   0.17802928
2.5656   0.17504609
2.5831   0.17903549
2.6005   0.21123211
2.6180   0.18686884
2.6354   0.19138968
2.6529   0.20603871
2.6704   0.20852091
2.6878   0.19033019
2.7053   0.19757967
2.7227   0.20383428
2.7402   0.21329151
2.7576   0.20890975
2.7751   0.23364235
2.7925   0.23426422
2.8100   0.21775509
2.8274   0.21779516
2.8449   0.23372108
2.8623   0.23247329
2.8798   0.21475662
2.8972   0.25911252
2.9147   0.23793802
2.9322   0.23593686
2.9496   0.21765848
2.9671   0.26310079
2.9845   0.25775477
3.0020   0.23811298
3.0194   0.22866737
3.0369   0.24715026
3.0543   0.23039679
3.0718   0.22335759
3.0892   0.24362977
3.1067   0.24886833
3.1241   0.23711873
3.1416   0.26252122
