  \phi      E(\phi)
0.0000  -0.37363227
0.0175  -0.43621754
0.0349  -0.35824774
0.0524  -0.35380944
0.0698  -0.45692196
0.0873  -0.39763671
0.1047  -0.38580950
0.1222  -0.43466133
0.1396  -0.43016594
0.1571  -0.42493025
0.1745  -0.36908071
0.1920  -0.44508071
0.2094  -0.41486090
0.2269  -0.37583155
0.2443  -0.41447563
0.2618  -0.41155331
0.2793  -0.37948841
0.2967  -0.41679306
0.3142  -0.39177249
0.3316  -0.38962124
0.3491  -0.37828750
0.3665  -0.37729584
0.3840  -0.36388561
0.4014  -0.37816859
0.4189  -0.39015965
0.4363  -0.38355974
0.4538  -0.35775059
0.4712  -0.37159497
0.4887  -0.37839212
0.5061  -0.39767073
0.5236  -0.36966091
0.5411  -0.38255976
0.5585  -0.38204441
0.5760  -0.39424862
0.5934  -0.40500346
0.6109  -0.36444379
0.6283  -0.36368442
0.6458  -0.33127564
0.6632  -0.37339172
0.6807  -0.36194524
0.6981  -0.32541417
0.7156  -0.31984138
0.7330  -0.33858519
0.7505  -0.30321668
0.7679  -0.34842017
0.7854  -0.34992314
0.8029  -0.34146155
0.8203  -0.31241327
0.8378  -0.32933518
0.8552  -0.31502776
0.8727  -0.29099347
0.8901  -0.31882175
0.9076  -0.33626625
0.9250  -0.29770964
0.9425  -0.33025216
0.9599  -0.33648613
0.9774  -0.28126459
0.9948  -0.28504833
1.0123  -0.26963877
1.0297  -0.24455389
1.0472  -0.24191045
1.0647  -0.24206674
1.0821  -0.27298244
1.0996  -0.22611929
1.1170  -0.26455383
1.1345  -0.22465766
1.1519  -0.22071157
1.1694  -0.23933847
1.1868  -0.26679261
1.2043  -0.19513933
1.2217  -0.22703336
1.2392  -0.26944304
1.2566  -0.21591909
1.2741  -0.20087362
1.2915  -0.23106747
1.3090  -0.21453141
1.3265  -0.23412457
1.3439  -0.21050535
1.3614  -0.16956730
1.3788  -0.16700702
1.3963  -0.15609127
1.4137  -0.17982579
1.4312  -0.18374191
1.4486  -0.16997485
1.4661  -0.16478959
1.4835  -0.11438290
1.5010  -0.15292549
1.5184  -0.15637431
1.5359  -0.13292152
1.5533  -0.12724696
1.5708  -0.11570969
1.5882  -0.12980435
1.6057  -0.09007395
1.6232  -0.13315683
1.6406  -0.08415474
1.6581  -0.08114478
1.6755  -0.07596914
1.6930  -0.11323800
1.7104  -0.06054640
1.7279  -0.07632327
1.7453  -0.08453171
1.7628  -0.05252089
1.7802  -0.05734281
1.7977  -0.01632887
1.8151  -0.03905829
1.8326  -0.04300318
1.8500  -0.02399896
1.8675  -0.04592666
1.8850  -0.01144503
1.9024  -0.02239557
1.9199  -0.00721220
1.9373   0.00338664
1.9548   0.01071315
1.9722   0.00795615
1.9897   0.01323691
2.0071   0.04347254
2.0246   0.03036859
2.0420   0.01544581
2.0595   0.03464441
2.0769   0.05008173
2.0944   0.06352195
2.1118   0.07005192
2.1293   0.04072771
2.1468   0.08898951
2.1642   0.04904975
2.1817   0.06850406
2.1991   0.11119244
2.2166   0.09674422
2.2340   0.11079607
2.2515   0.09059526
2.2689   0.11220553
2.2864   0.09038565
2.3038   0.10801700
2.3213   0.10979437
2.3387   0.11340767
2.3562   0.13226508
2.3736   0.14559052
2.3911   0.14877200
2.4086   0.14404282
2.4260   0.14356378
2.4435   0.18281395
2.4609   0.14496291
2.4784   0.17251931
2.4958   0.16246003
2.5133   0.16372131
2.5307   0.19215711
2.5482   0.16867391
2.5656   0.16478110
2.5831   0.20807636
2.6005   0.18689235
2.6180   0.19686151
2.6354   0.18545003
2.6529   0.20644311
2.6704   0.19736028
2.6878   0.24037487
2.7053   0.24754531
2.7227   0.20516013
2.7402   0.23262552
2.7576   0.21117624
2.7751   0.20469591
2.7925   0.19797705
2.8100   0.21595057
2.8274   0.21775626
2.8449   0.25177133
2.8623   0.22974065
2.8798   0.21926880
2.8972   0.24233199
2.9147   0.22993668
2.9322   0.26624721
2.9496   0.27624579
2.9671   0.21679566
2.9845   0.25151744
3.0020   0.22197431
3.0194   0.26762404
3.0369   0.26083271
3.0543   0.24376026
3.0718   0.25999510
3.0892   0.23094233
3.1067   0.26883863
3.1241   0.25666967
3.1416   0.23299728
